attained,min_reduction,median_reduction,max_reduction,span20,span30,A_TS,tier,rejection_reason,window_width_C,lower_bracketed,upper_bracketed,complete,candidate_id,exact_reconfirmed,rho_high_final,rho_two_final,dynamic_equivalence_class
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,705560,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,817124,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,562840,False,0.7898957281348615,0.7898957281348615,16
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,272397,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,505804,False,0.7898957281348615,0.7898957281348615,16
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,291724,False,0.7898957281348615,0.7898957281348615,16
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,996171,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,464894,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,909002,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,689001,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,266252,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,140251,False,0.7898957281348615,0.7898957281348615,16
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,375497,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,422439,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,313022,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,62876,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,628889,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,259264,False,0.7898957281348615,0.7898957281348615,16
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,732827,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,119238,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,591150,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,177596,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,313029,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,432350,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,826485,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,239384,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,628910,False,0.7898958880040328,0.7898958880040328,32
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,148129,False,0.7898957281348615,0.7898957281348615,16
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,981828,False,0.7898960230063359,0.7898960230063359,8
False,nan,nan,nan,0.0,0.0,0.0,unscored,high_density_unattained,0.0,False,False,False,334040,False,0.7898958880040328,0.7898958880040328,32
