group,feature,n,minimum,maximum,median,evidence,final_claim_eligible,scope_note
fast_pass_exact,Q_nuc_minus_Q_growth_kJ,558,-85.1599997,140.112117,22.43894135,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,Q_nuc_minus_Q_PR_kJ,558,-42.4301971,340.626739,150.863289,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,Q_nuc_minus_Q_transport_kJ,558,-45.2413519,249.262383,104.0260915,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,Q_closed_minus_Q_growth_kJ,558,-326.811428,-26.8114285,-175.3722355,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,Q_PR_minus_Q_closed_kJ,558,-162.438894,212.39849,25.9481396,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,log10_kclosed_over_kgrowth,558,-2.95082112,2.95383011,-0.135026668,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,log10_kPR_over_kgrowth,558,-2.98196627,2.80608409,-0.208945771,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,log10_knuc_over_ktransport,558,-2.73966178,2.82450969,0.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,Theta_nuc,558,0.0966728679,180085763.0,1467.930385,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,f_nuc,558,0.0881510528,0.999999994,0.9993192275,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,I_low_PR_slow,558,8.500108000000001e-23,5.543199080000001e-15,6.87979781e-19,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,S_closed_growth,558,0.00416544018,1709.68797,1.703756085,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,M_PR_closed,558,0.00857581925,0.640712462,0.3247075,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
fast_pass_exact,A_closed_fraction,558,0.1674,0.1674,0.1674,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,Q_nuc_minus_Q_growth_kJ,192,-239.17271,134.107644,-50.0,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
two_step_pass_exact,Q_nuc_minus_Q_PR_kJ,192,-33.3754169,320.146219,150.863289,"exact promoted rows; coverage-limited, not universal bounds",True,"exact promoted subset; coverage-limited, not universal bounds"
