design,model_style,G0_nm,rho0,T1_C,rho_switch,T2_C,first_step_attained,first_step_budget_h,second_step_budget_h,density_gain,growth_fraction,rho1,G1_nm,first_time_h,first_mean_radius_nm,first_large_fraction,first_fine_fraction,first_f_pore,first_connected_coverage,first_isolation,first_activity,first_E_G,rho2,G2_nm,second_time_h,second_initial_rho_dot,second_final_rho_dot,second_initial_dGdt_nm_s,second_final_dGdt_nm_s,second_median_E_G,second_mean_radius_nm,second_large_fraction,second_fine_fraction,second_f_pore,second_connected_coverage,second_isolation,second_activity
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1025.0,True,96.0,96.0,0.00039145705376508744,9.49925202626248e-05,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.8753914570537653,5022.085323111392,95.95,1.1369032866935383e-09,1.129563060114082e-09,1.3691508965577582e-06,1.3927388202173485e-06,4.121124372096301,53.36511316483706,0.08801729322211398,0.3731054393209682,0.999930694956274,0.4960511282142497,0.20308210916383393,0.3577101704727416
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1050.0,True,96.0,96.0,0.0014446992386892843,0.00036200458782619443,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.8764446992386895,5023.4261531281745,95.95,4.273735659521156e-09,4.089948541000858e-09,5.146780523696079e-06,5.374879109894823e-06,3.990982518033946,53.47701290381076,0.08860874914077803,0.37158683132056086,0.9999235225826713,0.4855198925402946,0.21271655006445575,0.4199452335950396
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1075.0,True,96.0,96.0,0.0044641099914147775,0.001230029627950645,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.879464109991415,5027.7850348811135,95.95,1.401901149642211e-08,1.1848573035262715e-08,1.688284620438999e-05,1.875440788358034e-05,3.623181959597995,53.83660472305508,0.09045896791980643,0.3665910660369087,0.9998980304788878,0.45543069433966304,0.24215831871710386,0.48240487193957426
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1100.0,True,96.0,96.0,0.010631338420508007,0.0036103969062495035,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.8856313384205082,5039.738306981631,95.95,3.8925398824351814e-08,2.3831085376428685e-08,4.687720694047904e-05,5.606542317251462e-05,2.891084272500199,54.63697181939985,0.09460030841259279,0.35557215693124844,0.9998170891555591,0.3951880134755869,0.3103980637764221,0.5431265276960381
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1125.0,True,96.0,96.0,0.01888160578013065,0.008796575378019375,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.8938816057801309,5065.781263881631,95.95,9.073430641535736e-08,3.177882515235942e-08,0.000109269938690592,0.0001321955647602737,1.9703703440309743,55.81533111388839,0.10086188274224354,0.33985667050575163,0.9996086415914069,0.31955022713397957,0.41583114740468335,0.6004764811383417
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1150.0,True,96.0,96.0,0.026757345611183925,0.017661450557023752,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9017573456111841,5110.297194728861,95.95,1.8185541570417267e-07,3.203219304821746e-08,0.00021900604872643852,0.00024129161507644814,1.2143008181562698,57.059195813897446,0.10772177591502781,0.323997068167595,0.9992186311906065,0.25514769055701075,0.5243882092971315,0.653290382537285
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1175.0,True,96.0,96.0,0.03305248977585207,0.0299605122668127,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9080524897758523,5172.058265189896,95.95,3.263796423273908e-07,2.8000702429541066e-08,0.00039305548167026965,0.00035279444298201985,0.738262484799928,58.14677104472971,0.11394628259632235,0.31076157253091424,0.9986906937084525,0.21019361970334743,0.6100114964704783,0.7009143627107407
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1200.0,True,96.0,96.0,0.03776343299332485,0.04453158031869057,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9127634329933251,5245.228461573926,95.95,5.440861458660751e-07,2.332388229602306e-08,0.0006552389195738839,0.00044308070997649973,0.4706563800453418,59.02159263383904,0.11911352658313021,0.3005446182521021,0.9981320371432274,0.18052133782471258,0.6701977555409129,0.7431345557589129
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1225.0,True,96.0,96.0,0.0413127035119536,0.060355964385407544,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9163127035119538,5324.692320070475,95.95,8.63714856683998e-07,1.9628024873787032e-08,0.0010401692638775542,0.0005162429369888982,0.3227563792237682,59.718815325841156,0.12333711110590259,0.292674413440594,0.9976171979824761,0.16038717160226915,0.7122345015279011,0.7800556012007605
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1250.0,True,96.0,96.0,0.04410126256962288,0.07703973742094716,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9191012625696231,5408.471693352566,95.95,1.3252175275622543e-06,1.702828081391684e-08,0.0015959633124681839,0.0005844667926115447,0.23733034901232608,60.29161899262428,0.12687809220358293,0.2863874879721383,0.9971700107178694,0.1458697868764473,0.7429162197291671,0.8119948664820251
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1275.0,True,96.0,96.0,0.04639497734558795,0.09457318834036031,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9213949773455882,5496.51781615534,95.95,1.982152258047578e-06,1.5225106092554648e-08,0.00238712678465429,0.0006555097032687766,0.1842753875126117,60.780538337146325,0.12995159445295357,0.2811467916058376,0.9967916546049569,0.13475970630539127,0.7664923452723834,0.8393976710381378
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1300.0,True,96.0,96.0,0.048354086619742165,0.11308080025365336,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9233540866197424,5589.455793898197,95.95,2.9047766086330144e-06,1.3947378576387238e-08,0.003498281582205987,0.0007331611086325353,0.14882605234696308,61.21172155515282,0.13270110871626958,0.2766188476973935,0.9964781569839085,0.12584568806605437,0.7854053841300019,0.8627682953001276
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1325.0,True,96.0,96.0,0.05007549858150784,0.132716737501015,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9250754985815081,5688.059779512607,95.95,4.183952199783106e-06,1.3013659896121908e-08,0.0050388718262787775,0.0008193336978195491,0.12364362788170968,61.601627681343956,0.13521848799621755,0.2725979919952933,0.996225611388696,0.11843748904050687,0.8010840110113517,0.8826193142690734
upper_size_extension,density,5000.0,0.7,1400.0,0.875,1350.0,True,96.0,96.0,0.05162202253712467,0.15366444444009447,0.8750000000000002,5021.608307882455,1.3018594261053942,53.2333146354267,0.08750517311003797,0.3753474039027225,0.9999345688661478,0.4999672844330717,0.19958519865373428,0.9260434713326285,4.16939948929746,0.9266220225371249,5793.250958708975,95.99555256135207,5.9358882967454755e-06,1.2302817263201837e-08,0.007148882685914858,0.0009148955366485719,0.10485576081348223,61.96131603792086,0.13756645030374665,0.2689487160356977,0.9960307611357588,0.11211059577945698,0.8144216783344221,0.8994388911845903
upper_size_extension,density,5000.0,0.7,1400.0,0.925,900.0,True,96.0,96.0,4.81543249719607e-10,5.292788272295021e-09,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.925006131138674,5681.22244588338,95.95,1.3940205234161925e-15,1.3941532115212364e-15,8.704777116847394e-11,8.705614401427619e-11,0.09098149888184037,61.593531403930086,0.13513966827930396,0.2726222574371184,0.9962213784764221,0.118726849778034,0.800469209956618,0.11226574539653242
upper_size_extension,density,5000.0,0.7,1400.0,0.925,925.0,True,96.0,96.0,2.641454055485326e-09,2.9032857699122916e-08,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250061332985848,5681.222580755994,95.95,7.646723780136515e-15,7.647436277664286e-15,4.774892137024181e-10,4.775342998268589e-10,0.09098155698283372,61.593563948146056,0.13513984064763052,0.2726218715181476,0.9962213643073059,0.11872683905429189,0.8004692291220163,0.14835537931629728
upper_size_extension,density,5000.0,0.7,1400.0,0.925,950.0,True,96.0,96.0,1.3413949173646245e-08,1.474360062157096e-07,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.92500614407108,5681.223253430616,95.95,3.8832090733037636e-14,3.883538249147998e-14,2.4248169456330958e-09,2.42502823206663e-09,0.09098150688404423,61.593513325339366,0.1351395765066408,0.2726224773098371,0.9962213858125558,0.11872679655489027,0.8004693247088871,0.19149413451339528
upper_size_extension,density,5000.0,0.7,1400.0,0.925,975.0,True,96.0,96.0,6.300928589997312e-08,6.925529635419659e-07,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250061936664167,5681.226350361293,95.95,1.824077953808425e-13,1.8241929586873223e-13,1.1390216484775212e-08,1.1391020785381016e-08,0.09098121152102959,61.59338183876092,0.1351388965229297,0.2726240591888773,0.9962214408514034,0.11872659565259275,0.8004697647794764,0.24133920045282484
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1000.0,True,96.0,96.0,2.727618813036514e-07,2.9980422637864972e-06,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250064034190121,5681.239448358785,95.95,7.896528402219772e-13,7.896528213380428e-13,4.930893441575524e-08,4.931039866968362e-08,0.09098013438143517,61.593201555632795,0.13513800411194457,0.27262628323032895,0.9962215109507422,0.11872572659660885,0.8004716259534234,0.29694053825860084
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1025.0,True,96.0,96.0,1.079545553395178e-06,1.1866289642022387e-05,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250072102026842,5681.289830844579,95.95,3.1256395448509042e-12,3.124985781578624e-12,1.951774574603132e-07,1.9515911322211178e-07,0.09097636714053825,61.59308706572949,0.13513762705930832,0.2726279573767224,0.9962215299839418,0.11872235408292327,0.8004787845741249,0.35678469349805136
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1050.0,True,96.0,96.0,3.853987675772608e-06,4.2369188157133476e-05,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250099846448065,5681.463124595371,95.95,1.1162445839944615e-11,1.1152343450160158e-11,6.970310324640568e-07,6.966853858977091e-07,0.09096395142403726,61.59337870002286,0.13513994746393812,0.2726255695835133,0.996221298865538,0.11871072166408489,0.8005034008277383,0.4189576888310785
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1075.0,True,96.0,96.0,1.2185048744561833e-05,0.0001340175731739958,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250183157058753,5681.9837994547015,95.95,3.5329216006606526e-11,3.522290355940955e-11,2.206122083716697e-06,2.2023300435583966e-06,0.09092730340408156,61.59493720734744,0.13515051912250542,0.2726102858144094,0.9962203100500878,0.11867576278517498,0.8005773045110423,0.4813926531720014
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1100.0,True,96.0,96.0,3.3519861309172505e-05,0.0003690898754041167,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.92503965051844,5683.319297487468,95.95,9.745466476948403e-11,9.662888851089271e-11,6.085580405630977e-06,6.0555210881934735e-06,0.09083402055775919,61.59951252247114,0.13518067917008728,0.2725642120561358,0.9962175297527311,0.11858624854209972,0.8007664689235451,0.5421366516081731
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1125.0,True,96.0,96.0,7.963983792158569e-05,0.0008790817518853964,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9250857704950524,5686.216674768017,95.95,2.329443189982399e-10,2.2820300041340768e-10,1.454643847818733e-05,1.4371374251678217e-05,0.09063243002968752,61.60983626144786,0.1352481859132492,0.2724595120345677,0.9962113553470274,0.11839292371693737,0.8011749294528877,0.5995683134823203
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1150.0,True,96.0,96.0,0.00016495315344855488,0.0018291024809471439,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9251710838105793,5691.61395382945,95.95,4.879552706282759e-10,4.674028435944303e-10,3.0471336087771857e-05,2.9703973723756556e-05,0.09025797912087327,61.629222727838155,0.13537467317389273,0.2722625694358589,0.9961998931995837,0.11803602368433005,0.801928844661796,0.6525228697481827
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1175.0,True,96.0,96.0,0.00030448704594043807,0.003401657264721666,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9253106177030712,5700.547987317125,95.95,9.175957434815158e-10,8.471565196529083e-10,5.730230518673808e-05,5.464508004681832e-05,0.08964021288847826,61.661132528258875,0.13558285591691663,0.2719385455338818,0.9961813003683054,0.11745432484241408,0.8031572644921328,0.7003176558257911
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1200.0,True,96.0,96.0,0.0005134121087974064,0.00580053964374776,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9255195427659282,5714.176571661749,95.95,1.5911527339415948e-09,1.3900885488277919e-09,9.936759144281975e-05,9.169280592996147e-05,0.08870253197600175,61.709109835488334,0.1358961762145542,0.2714521664020734,0.9961539552272732,0.11658805042048458,0.8049858180215278,0.7427003247030348
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1225.0,True,96.0,96.0,0.0008067488608407558,0.009260659964123655,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9258128795179715,5733.834284787282,95.95,2.6017215449260903e-09,2.1029888226154133e-09,0.00016248367914184654,0.00014315708150558593,0.08736092725641546,61.77676212292928,0.136338763555548,0.2707681540980127,0.9961166693364562,0.11538127234183268,0.8075313915852488,0.7797544056986749
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1250.0,True,96.0,96.0,0.0011975349812246572,0.014043560504451737,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9262036656383554,5761.007006549602,95.95,4.0759715854325764e-09,2.9690195334958947e-09,0.000254566392340537,0.00021082564222403636,0.0855305445751492,61.867377815922694,0.1369330613281156,0.2698553813141071,0.996069177876091,0.11379073216848579,0.8108831987297604,0.8117939694400848
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1275.0,True,96.0,96.0,0.0016937285293623372,0.02041632868636109,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9266998591864931,5797.212119995451,95.95,6.183566451924432e-09,3.942687539028566e-09,0.00038622135069753483,0.0002955032266006875,0.08314167308516493,61.98323328080122,0.1376953877575409,0.2686940787575564,0.996012817398632,0.11179919102444036,0.8150743540234124,0.8392685830992037
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1300.0,True,96.0,96.0,0.0022954083051850427,0.028623142957605735,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9273015389623158,5843.836857195667,95.95,9.14748228227274e-09,4.9547308773079036e-09,0.0005713920645771036,0.0003967490131886233,0.08016088157577847,62.124927315803234,0.13863155302313512,0.26728247351220175,0.995951067041225,0.10942593389450546,0.8200597223256385,0.862688545103658
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1325.0,True,96.0,96.0,0.002993826203684491,0.03886111257501383,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9279999568608153,5902.001039678507,95.95,1.3256177129464302e-08,5.928117451173182e-09,0.0008281261136563138,0.0005130469528511686,0.07660947867796145,62.291090370672805,0.1397347577286976,0.2656392480120827,0.995889613522771,0.10672773272785925,0.8257143339234879,0.8825722023878078
upper_size_extension,density,5000.0,0.7,1400.0,0.925,1350.0,True,96.0,96.0,0.003772895838875079,0.05126925017580312,0.9250061306571308,5681.222415813872,35.46566699243903,61.59139235105206,0.13512837952671214,0.2726476798610269,0.9962223043548182,0.1187269621359478,0.8004692056837708,0.9257571717376007,0.09089442776919751,0.9287790264960059,5972.494429154614,95.95,1.8878068400266568e-08,6.797812293467717e-09,0.0011794894090046805,0.0006423674216324998,0.07257037164688313,62.47862160520765,0.14098682263960924,0.2638003927197451,0.9958357967650109,0.10378877147679635,0.831855470101153,0.8994126283465235
upper_size_extension,density,10000.0,0.7,1200.0,0.925,900.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,925.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,950.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,975.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1000.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1025.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1050.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1075.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1100.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1125.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1150.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1175.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1200.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1225.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1250.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1275.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1300.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1325.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.925,1350.0,False,96.0,96.0,nan,nan,0.8897436402820371,10102.651778520736,95.95,58.90214923106487,0.1099250865693347,0.28418119287586924,0.9999996974829083,0.3566931171128616,0.36128349149851524,0.7433615258650436,1.6265249619990523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
upper_size_extension,density,10000.0,0.7,1200.0,0.75,900.0,True,96.0,96.0,1.502806856734651e-08,8.406910726700508e-12,0.7500381805723563,10000.112405865606,35.1,46.406619454029304,0.0515469222508917,0.4654332881553118,1.0,0.9932969883583577,0.0002408218664120568,0.7433576614796267,1787.8038692511795,0.7500381956004248,10000.112405949676,95.95,1.749748203136823e-14,7.423097766490932e-14,9.787247367720758e-14,4.152149013050676e-13,1787.803467078403,70.47541736389296,0.18272320674822926,0.17809372041334195,0.9999999999981058,0.9932969843541508,0.0002408220674241385,0.11313019953266186
