parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,T2_cap_C,extension_model_extrapolative,state_group_id,equivalent_route_count,boundary_status,n_success,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,preparation_growth_tolerance,preparation_admissible,practical_success
mech_009,persistent_tj_multihit_q1,100.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,state_0122,1,COMPLETE_WINDOW,1,1260.0,1260.0,1260.0,1270.0,0.0,True,True,mech_009,100.0,1300.0,0.8501029844953317,115.83946100762465,0.1583946100762465,0.13665298644878546,0.4546574158175284,0.2960972934346048,0.37228866230670915,0.42487230155082706,0.20283903614246368,0.0866410339927095,0.2029412616730999,0.9133589660072905,0.1,False,False
mech_009,persistent_tj_multihit_q1,100.0,1300.0,0.85,0.1,practical,900.0,1275.0,1550.0,True,state_0122,1,COMPLETE_WINDOW,1,1260.0,1260.0,1260.0,1270.0,0.0,True,True,mech_009,100.0,1300.0,0.8501029844953317,115.83946100762465,0.1583946100762465,0.13665298644878546,0.4546574158175284,0.2960972934346048,0.37228866230670915,0.42487230155082706,0.20283903614246368,0.0866410339927095,0.2029412616730999,0.9133589660072905,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1400.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1400.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1400.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1400.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1400.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1400.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1450.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1450.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1450.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1450.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1450.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1450.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,2,1275.0,1275.0,1300.0,1310.0,25.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0189,4,COMPLETE_WINDOW,3,1275.0,1275.0,1310.0,1320.0,35.0,True,True,mech_009,1.0,1310.9999999988522,0.7201669324322187,150.06333082685603,0.0004222055123735421,0.015287759979869135,0.4578300994562427,0.07775255829786032,0.5792271363299717,0.3135638787870707,0.10720898488295753,0.3674856585533467,0.46529738595379044,0.6325143414466533,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,state_0190,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1350.0,0.7507565258733877,151.11017912691915,0.007401194179460996,0.03816352057188731,0.879746712800477,0.2224932673117983,0.5455596633292973,0.3340585143644693,0.12038182230623339,0.3101179267504741,0.4450870633248134,0.6898820732495259,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,state_0190,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1350.0,0.7507565258733877,151.11017912691915,0.007401194179460996,0.03816352057188731,0.879746712800477,0.2224932673117983,0.5455596633292973,0.3340585143644693,0.12038182230623339,0.3101179267504741,0.4450870633248134,0.6898820732495259,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,state_0190,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1350.0,0.7507565258733877,151.11017912691915,0.007401194179460996,0.03816352057188731,0.879746712800477,0.2224932673117983,0.5455596633292973,0.3340585143644693,0.12038182230623339,0.3101179267504741,0.4450870633248134,0.6898820732495259,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,state_0190,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1350.0,0.7507565258733877,151.11017912691915,0.007401194179460996,0.03816352057188731,0.879746712800477,0.2224932673117983,0.5455596633292973,0.3340585143644693,0.12038182230623339,0.3101179267504741,0.4450870633248134,0.6898820732495259,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,state_0190,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1350.0,0.7507565258733877,151.11017912691915,0.007401194179460996,0.03816352057188731,0.879746712800477,0.2224932673117983,0.5455596633292973,0.3340585143644693,0.12038182230623339,0.3101179267504741,0.4450870633248134,0.6898820732495259,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,state_0190,1,COMPLETE_WINDOW,4,1270.0,1270.0,1310.0,1320.0,40.0,True,True,mech_009,1.0,1350.0,0.7507565258733877,151.11017912691915,0.007401194179460996,0.03816352057188731,0.879746712800477,0.2224932673117983,0.5455596633292973,0.3340585143644693,0.12038182230623339,0.3101179267504741,0.4450870633248134,0.6898820732495259,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.05,practical,900.0,1325.0,1550.0,True,state_0191,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1350.0,0.80053129906537,154.50014895749263,0.030000993049950846,0.08209359603166896,0.868882244594091,0.2256701599338502,0.4818704498897094,0.36747599942948106,0.15065355068080954,0.217096564527807,0.40042436336332643,0.782903435472193,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.05,practical,900.0,1325.0,1550.0,True,state_0191,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1350.0,0.80053129906537,154.50014895749263,0.030000993049950846,0.08209359603166896,0.868882244594091,0.2256701599338502,0.4818704498897094,0.36747599942948106,0.15065355068080954,0.217096564527807,0.40042436336332643,0.782903435472193,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.05,practical,900.0,1325.0,1550.0,True,state_0191,1,COMPLETE_WINDOW,3,1270.0,1270.0,1300.0,1310.0,30.0,True,True,mech_009,1.0,1350.0,0.80053129906537,154.50014895749263,0.030000993049950846,0.08209359603166896,0.868882244594091,0.2256701599338502,0.4818704498897094,0.36747599942948106,0.15065355068080954,0.217096564527807,0.40042436336332643,0.782903435472193,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,1550.0,True,state_0191,1,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,1.0,1350.0,0.80053129906537,154.50014895749263,0.030000993049950846,0.08209359603166896,0.868882244594091,0.2256701599338502,0.4818704498897094,0.36747599942948106,0.15065355068080954,0.217096564527807,0.40042436336332643,0.782903435472193,0.05,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,1550.0,True,state_0191,1,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,1.0,1350.0,0.80053129906537,154.50014895749263,0.030000993049950846,0.08209359603166896,0.868882244594091,0.2256701599338502,0.4818704498897094,0.36747599942948106,0.15065355068080954,0.217096564527807,0.40042436336332643,0.782903435472193,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.8,0.1,practical,900.0,1325.0,1550.0,True,state_0191,1,COMPLETE_WINDOW,5,1270.0,1270.0,1320.0,1325.0,50.0,True,True,mech_009,1.0,1350.0,0.80053129906537,154.50014895749263,0.030000993049950846,0.08209359603166896,0.868882244594091,0.2256701599338502,0.4818704498897094,0.36747599942948106,0.15065355068080954,0.217096564527807,0.40042436336332643,0.782903435472193,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.85,0.05,practical,900.0,1325.0,1550.0,True,state_0192,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,1.0,1350.0,0.8501499651052055,161.1662601019712,0.07444173401314136,0.1453427955470784,0.742082297796579,0.19024633317851036,0.40663850581358796,0.39025989006634704,0.20310160412006503,0.13176943833136656,0.32746492638967073,0.8682305616686334,0.05,False,False
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.85,0.05,practical,900.0,1325.0,1550.0,True,state_0192,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,1.0,1350.0,0.8501499651052055,161.1662601019712,0.07444173401314136,0.1453427955470784,0.742082297796579,0.19024633317851036,0.40663850581358796,0.39025989006634704,0.20310160412006503,0.13176943833136656,0.32746492638967073,0.8682305616686334,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.85,0.05,practical,900.0,1325.0,1550.0,True,state_0192,1,COMPLETE_WINDOW,3,1250.0,1250.0,1300.0,1310.0,50.0,True,True,mech_009,1.0,1350.0,0.8501499651052055,161.1662601019712,0.07444173401314136,0.1453427955470784,0.742082297796579,0.19024633317851036,0.40663850581358796,0.39025989006634704,0.20310160412006503,0.13176943833136656,0.32746492638967073,0.8682305616686334,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.85,0.1,practical,900.0,1325.0,1550.0,True,state_0192,1,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,1.0,1350.0,0.8501499651052055,161.1662601019712,0.07444173401314136,0.1453427955470784,0.742082297796579,0.19024633317851036,0.40663850581358796,0.39025989006634704,0.20310160412006503,0.13176943833136656,0.32746492638967073,0.8682305616686334,0.05,False,False
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.85,0.1,practical,900.0,1325.0,1550.0,True,state_0192,1,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,1.0,1350.0,0.8501499651052055,161.1662601019712,0.07444173401314136,0.1453427955470784,0.742082297796579,0.19024633317851036,0.40663850581358796,0.39025989006634704,0.20310160412006503,0.13176943833136656,0.32746492638967073,0.8682305616686334,0.1,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.85,0.1,practical,900.0,1325.0,1550.0,True,state_0192,1,COMPLETE_WINDOW,5,1250.0,1250.0,1320.0,1325.0,70.0,True,True,mech_009,1.0,1350.0,0.8501499651052055,161.1662601019712,0.07444173401314136,0.1453427955470784,0.742082297796579,0.19024633317851036,0.40663850581358796,0.39025989006634704,0.20310160412006503,0.13176943833136656,0.32746492638967073,0.8682305616686334,0.2,True,True
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.88,0.05,practical,900.0,1345.0,1550.0,True,state_0193,1,COMPLETE_WINDOW,6,1220.0,1220.0,1310.0,1320.0,90.0,True,True,mech_009,1.0,1350.0,0.8800124792319978,168.20350743061704,0.12135671620411358,0.2035589667820461,0.5886970875608676,0.14207435008053404,0.3525611130846886,0.38674723219973123,0.2606916547155801,0.0874579570231635,0.260327629868212,0.9125420429768365,0.05,False,False
mech_009,persistent_tj_multihit_q1,150.0,1350.0,0.88,0.05,practical,900.0,1345.0,1550.0,True,state_0193,1,COMPLETE_WINDOW,6,1220.0,1220.0,1310.0,1320.0,90.0,True,True,mech_009,1.0,1350.0,0.8800124792319978,168.20350743061704,0.12135671620411358,0.2035589667820461,0.5886970875608676,0.14207435008053404,0.3525611130846886,0.38674723219973123,0.2606916547155801,0.0874579570231635,0.260327629868212,0.9125420429768365,0.1,False,False
