parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,T2_cap_C,extension_model_extrapolative,state_group_id,equivalent_route_count,boundary_status,n_success,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,T_lower_density_C,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,lower_bracketed,upper_bracketed
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.72,0.1,kinetic,900.0,1300.0,1550.0,True,state_0438,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.720251639299881,50.81425952414093,0.016285190482818592,0.016144161549085868,0.6826541627629757,0.3703015409186393,0.5701679700949902,0.3225907525143071,0.10724127739070269,0.1410717268916314,0.0716105535997299,0.8589282731083686,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.72,0.1,practical,900.0,1245.0,1550.0,True,state_0438,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.720251639299881,50.81425952414093,0.016285190482818592,0.016144161549085868,0.6826541627629757,0.3703015409186393,0.5701679700949902,0.3225907525143071,0.10724127739070269,0.1410717268916314,0.0716105535997299,0.8589282731083686,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.75,0.05,kinetic,900.0,1300.0,1550.0,True,state_0439,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7500472668182908,51.558680729374174,0.031173614587483484,0.04247958663320552,0.6914616663882668,0.3783292603754099,0.5191135467123784,0.36085053505208536,0.12003591823553628,0.11255849414878583,0.0727405831907989,0.8874415058512142,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.75,0.05,practical,900.0,1245.0,1550.0,True,state_0439,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7500472668182908,51.558680729374174,0.031173614587483484,0.04247958663320552,0.6914616663882668,0.3783292603754099,0.5191135467123784,0.36085053505208536,0.12003591823553628,0.11255849414878583,0.0727405831907989,0.8874415058512142,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.75,0.1,kinetic,900.0,1300.0,1550.0,True,state_0439,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7500472668182908,51.558680729374174,0.031173614587483484,0.04247958663320552,0.6914616663882668,0.3783292603754099,0.5191135467123784,0.36085053505208536,0.12003591823553628,0.11255849414878583,0.0727405831907989,0.8874415058512142,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.75,0.1,practical,900.0,1245.0,1550.0,True,state_0439,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.7500472668182908,51.558680729374174,0.031173614587483484,0.04247958663320552,0.6914616663882668,0.3783292603754099,0.5191135467123784,0.36085053505208536,0.12003591823553628,0.11255849414878583,0.0727405831907989,0.8874415058512142,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.8,0.05,practical,900.0,1245.0,1550.0,True,state_0440,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.8000423188749852,53.02574943756577,0.060514988751315425,0.09419027656348396,0.6806566321482379,0.3819778868637911,0.4118686992472122,0.43788544451027084,0.15024585624251693,0.06654268459737112,0.071496415759562,0.9334573154026289,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.8,0.1,practical,900.0,1245.0,1550.0,True,state_0440,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.8000423188749852,53.02574943756577,0.060514988751315425,0.09419027656348396,0.6806566321482379,0.3819778868637911,0.4118686992472122,0.43788544451027084,0.15024585624251693,0.06654268459737112,0.071496415759562,0.9334573154026289,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,state_0441,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.8500121390509049,56.226778448804154,0.12453556897608309,0.15159659441200227,0.584561708131342,0.35482926300971174,0.28095707505423284,0.5149488641422324,0.2040940608035348,0.030176973146308184,0.06292250206929872,0.9698230268536918,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0441,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1250.0,0.8500121390509049,56.226778448804154,0.12453556897608309,0.15159659441200227,0.584561708131342,0.35482926300971174,0.28095707505423284,0.5149488641422324,0.2040940608035348,0.030176973146308184,0.06292250206929872,0.9698230268536918,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.05,kinetic,900.0,1300.0,1550.0,True,state_0442,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.7202180829790812,50.94242507353109,0.018848501470621812,0.01632030234070156,1.767205490281403,0.6989091132200924,0.570198603410288,0.32257299010233903,0.10722840648737275,0.14142531302038552,0.07196710350369306,0.8585746869796145,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.05,practical,900.0,1275.0,1550.0,True,state_0442,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.7202180829790812,50.94242507353109,0.018848501470621812,0.01632030234070156,1.767205490281403,0.6989091132200924,0.570198603410288,0.32257299010233903,0.10722840648737275,0.14142531302038552,0.07196710350369306,0.8585746869796145,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.1,kinetic,900.0,1300.0,1550.0,True,state_0442,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.7202180829790812,50.94242507353109,0.018848501470621812,0.01632030234070156,1.767205490281403,0.6989091132200924,0.570198603410288,0.32257299010233903,0.10722840648737275,0.14142531302038552,0.07196710350369306,0.8585746869796145,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.1,practical,900.0,1275.0,1550.0,True,state_0442,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.7202180829790812,50.94242507353109,0.018848501470621812,0.01632030234070156,1.767205490281403,0.6989091132200924,0.570198603410288,0.32257299010233903,0.10722840648737275,0.14142531302038552,0.07196710350369306,0.8585746869796145,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.05,practical,900.0,1295.0,1550.0,True,state_0443,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.7503916852642459,52.80157592021625,0.05603151840432503,0.03938264629378872,1.745940809738535,0.707467356326531,0.5210518849368737,0.3587467988696067,0.12020131619351962,0.11546314583927475,0.07565560365829682,0.8845368541607252,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.1,practical,900.0,1295.0,1550.0,True,state_0443,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.7503916852642459,52.80157592021625,0.05603151840432503,0.03938264629378872,1.745940809738535,0.707467356326531,0.5210518849368737,0.3587467988696067,0.12020131619351962,0.11546314583927475,0.07565560365829682,0.8845368541607252,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.8,0.05,practical,900.0,1295.0,1550.0,True,state_0444,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.8001273310036405,56.46423492328833,0.12928469846576662,0.08670336011359112,1.6459674804918987,0.7103775960994667,0.4214569199741039,0.42825246283478113,0.150290617191115,0.07275718768612938,0.07922578485067189,0.9272428123138706,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.8,0.1,practical,900.0,1295.0,1550.0,True,state_0444,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1300.0,0.8001273310036405,56.46423492328833,0.12928469846576662,0.08670336011359112,1.6459674804918987,0.7103775960994667,0.4214569199741039,0.42825246283478113,0.150290617191115,0.07275718768612938,0.07922578485067189,0.9272428123138706,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.05,practical,900.0,1295.0,1550.0,True,state_0445,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1300.0,0.7204331829122244,51.767100827626074,0.03534201655252147,0.014377183488649095,1.7349913908414993,0.6980638346199468,0.5709908693811879,0.3216982745894309,0.10731085602938112,0.14367105290049575,0.0739763635126297,0.8563289470995042,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.1,practical,900.0,1295.0,1550.0,True,state_0445,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1300.0,0.7204331829122244,51.767100827626074,0.03534201655252147,0.014377183488649095,1.7349913908414993,0.6980638346199468,0.5709908693811879,0.3216982745894309,0.10731085602938112,0.14367105290049575,0.0739763635126297,0.8563289470995042,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.05,practical,900.0,1295.0,1550.0,True,state_0446,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1300.0,0.7501633146955815,53.70502497860149,0.07410049957202985,0.03710892911500505,1.7128648119116134,0.7066902223247784,0.5228421188599711,0.35706671715185173,0.1200911639881771,0.11793959348984029,0.07788779894739295,0.8820604065101597,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.1,practical,900.0,1295.0,1550.0,True,state_0446,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1300.0,0.7501633146955815,53.70502497860149,0.07410049957202985,0.03710892911500505,1.7128648119116134,0.7066902223247784,0.5228421188599711,0.35706671715185173,0.1200911639881771,0.11793959348984029,0.07788779894739295,0.8820604065101597,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.05,practical,900.0,1295.0,1550.0,True,state_0448,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1300.0,0.7205589778260968,52.02282595313514,0.0404565190627028,0.014052571047936082,1.7257665174629266,0.6979179719160655,0.5710319547645736,0.3216088782582656,0.10735916697716097,0.14427011454473004,0.07462573332151123,0.85572988545527,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.1,practical,900.0,1295.0,1550.0,True,state_0448,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1300.0,0.7205589778260968,52.02282595313514,0.0404565190627028,0.014052571047936082,1.7257665174629266,0.6979179719160655,0.5710319547645736,0.3216088782582656,0.10735916697716097,0.14427011454473004,0.07462573332151123,0.85572988545527,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.05,practical,900.0,1295.0,1550.0,True,state_0449,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1300.0,0.7502854895937418,53.981590654441874,0.07963181308883747,0.036792080508014136,1.7035738369982194,0.7065813959840216,0.5229326872439154,0.35691733146753973,0.12014998128854489,0.11846948000129942,0.07858475200602189,0.8815305199987006,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.1,practical,900.0,1295.0,1550.0,True,state_0449,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1300.0,0.7502854895937418,53.981590654441874,0.07963181308883747,0.036792080508014136,1.7035738369982194,0.7065813959840216,0.5229326872439154,0.35691733146753973,0.12014998128854489,0.11846948000129942,0.07858475200602189,0.8815305199987006,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.05,practical,900.0,1295.0,1550.0,True,state_0451,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1300.0,0.7207596501186313,52.11417242690829,0.0422834485381658,0.014083273015316278,1.7228147805918554,0.697933338887733,0.5707962913441651,0.32176736336530015,0.10743634529053481,0.14432009275432012,0.07485716039163781,0.8556799072456799,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.72,0.1,practical,900.0,1295.0,1550.0,True,state_0451,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1300.0,0.7207596501186313,52.11417242690829,0.0422834485381658,0.014083273015316278,1.7228147805918554,0.697933338887733,0.5707962913441651,0.32176736336530015,0.10743634529053481,0.14432009275432012,0.07485716039163781,0.8556799072456799,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.05,practical,900.0,1295.0,1550.0,True,state_0452,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1300.0,0.7504234733871121,54.07278552489032,0.08145571049780642,0.036792682429470494,1.7006828424000644,0.7065776130681269,0.5227767871978141,0.3570067176074051,0.1202164951947808,0.11853989990645974,0.07881091480120761,0.8814601000935403,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1300.0,0.75,0.1,practical,900.0,1295.0,1550.0,True,state_0452,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,100.0,1300.0,0.7504234733871121,54.07278552489032,0.08145571049780642,0.036792682429470494,1.7006828424000644,0.7065776130681269,0.5227767871978141,0.3570067176074051,0.1202164951947808,0.11853989990645974,0.07881091480120761,0.8814601000935403,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1350.0,0.72,0.05,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1350.0,0.72,0.05,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1350.0,0.72,0.1,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1350.0,0.72,0.1,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1400.0,0.72,0.05,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1400.0,0.72,0.05,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1400.0,0.72,0.1,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1400.0,0.72,0.1,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1450.0,0.72,0.05,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1450.0,0.72,0.05,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1450.0,0.72,0.1,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1450.0,0.72,0.1,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1500.0,0.72,0.05,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1500.0,0.72,0.05,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1500.0,0.72,0.1,kinetic,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,50.0,1500.0,0.72,0.1,practical,900.0,1300.0,1550.0,True,state_0454,4,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1308.9999999988777,0.7200958226661563,50.94450225740642,0.018890045148128393,0.01621659441139592,2.084400386690676,0.7572807538918689,0.5703938667407683,0.32242457983095263,0.10718155342827902,0.14155661355992233,0.07197366670758587,0.8584433864400777,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0474,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.7203409979284763,75.10259658601434,0.0013679544801912394,0.017000247740481766,0.47341430375954935,0.08244257890826934,0.5728252190608255,0.3198990536383231,0.10727572730085139,0.2022275427853235,0.1483482900009282,0.7977724572146765,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0474,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.7203409979284763,75.10259658601434,0.0013679544801912394,0.017000247740481766,0.47341430375954935,0.08244257890826934,0.5728252190608255,0.3198990536383231,0.10727572730085139,0.2022275427853235,0.1483482900009282,0.7977724572146765,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0475,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.7501960752271577,75.26125657287635,0.003483420971684647,0.041947576826288364,0.4849552868743608,0.08618118719051981,0.5280112560518754,0.3518799587803043,0.12010878516782034,0.16297647305855756,0.14447473200942607,0.8370235269414424,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0475,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.7501960752271577,75.26125657287635,0.003483420971684647,0.041947576826288364,0.4849552868743608,0.08618118719051981,0.5280112560518754,0.3518799587803043,0.12010878516782034,0.16297647305855756,0.14447473200942607,0.8370235269414424,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0476,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.8000724111694084,75.58108254780979,0.0077477673041304726,0.088210921436231,0.4822258978581531,0.08597709672256781,0.4366509125945232,0.413089576217633,0.15025951118784373,0.10034612153941291,0.1314502238692432,0.8996538784605871,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0476,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.8000724111694084,75.58108254780979,0.0077477673041304726,0.088210921436231,0.4822258978581531,0.08597709672256781,0.4366509125945232,0.413089576217633,0.15025951118784373,0.10034612153941291,0.1314502238692432,0.8996538784605871,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.85,0.05,practical,900.0,1225.0,1550.0,True,state_0477,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.8500101097355578,76.19254652698734,0.01590062035983124,0.1398890910354441,0.42482149455484436,0.07021340905074014,0.3241440908542048,0.4726830221397507,0.20317288700604455,0.04863727016568087,0.10361780139851529,0.9513627298343191,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.85,0.1,practical,900.0,1225.0,1550.0,True,state_0477,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,1.0,1250.0,0.8500101097355578,76.19254652698734,0.01590062035983124,0.1398890910354441,0.42482149455484436,0.07021340905074014,0.3241440908542048,0.4726830221397507,0.20317288700604455,0.04863727016568087,0.10361780139851529,0.9513627298343191,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0478,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7200815478101974,75.13901342527323,0.0018535123369764505,0.01594198263607322,0.47257968668252087,0.08226372859673292,0.5735871560661255,0.31923662341501036,0.10717622051886398,0.20283696295535525,0.1483421846181191,0.7971630370446448,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0478,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7200815478101974,75.13901342527323,0.0018535123369764505,0.01594198263607322,0.47257968668252087,0.08226372859673292,0.5735871560661255,0.31923662341501036,0.10717622051886398,0.20283696295535525,0.1483421846181191,0.7971630370446448,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0479,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7500825695550395,75.30159952798579,0.004021327039810482,0.04103569721348682,0.4842460790641228,0.08604625054274828,0.5286096005590151,0.3513363277624182,0.12005407167856672,0.16336914514115597,0.1444898122074052,0.836630854858844,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0479,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.7500825695550395,75.30159952798579,0.004021327039810482,0.04103569721348682,0.4842460790641228,0.08604625054274828,0.5286096005590151,0.3513363277624182,0.12005407167856672,0.16336914514115597,0.1444898122074052,0.836630854858844,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0480,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.8000973089185619,75.62462058227162,0.008328274430288237,0.08753580484269513,0.48167573489507964,0.08589496328251622,0.43699978305995296,0.4127224498599334,0.15027776708011367,0.1004921087680043,0.13148152791307022,0.8995078912319957,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0480,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.8000973089185619,75.62462058227162,0.008328274430288237,0.08753580484269513,0.48167573489507964,0.08589496328251622,0.43699978305995296,0.4127224498599334,0.15027776708011367,0.1004921087680043,0.13148152791307022,0.8995078912319957,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.85,0.05,practical,900.0,1225.0,1550.0,True,state_0481,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.8500049454921021,76.23747956042688,0.01649972747235836,0.13940548173133546,0.42450692000892026,0.07019511973897541,0.32449462501224724,0.47234828631418585,0.20315708867356688,0.04873523935084423,0.10370098256745608,0.9512647606491558,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.85,0.1,practical,900.0,1225.0,1550.0,True,state_0481,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,5.0,1250.0,0.8500049454921021,76.23747956042688,0.01649972747235836,0.13940548173133546,0.42450692000892026,0.07019511973897541,0.32449462501224724,0.47234828631418585,0.20315708867356688,0.04873523935084423,0.10370098256745608,0.9512647606491558,,,,,,,
mech_019,persistent_tj_multihit_q1,75.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0482,1,LOWER_BOUND_RIGHT_CENSORED,0,mech_019,20.0,1250.0,0.7203088129333797,75.14909794175801,0.0019879725567735324,0.015962896463389532,0.47254581602815465,0.08227245901339786,0.5733491137845608,0.3193875472458198,0.10726333896961947,0.2025925563982276,0.1483204042803825,0.7974074436017724,,,,,,,
