mechanism_id,mechanism_mode,G0_nm,T1_C,heating_rate_C_min,rho_switch,first_step_budget_h,first_step_attained,reason,t1_s,T_at_switch_C,reached_nominal_T1,rho1,G1_nm,first_step_growth_fraction,X_J,X_J_production,X_J_relaxation,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,f_iso
mech_009,persistent_tj_multihit_q1,50.0,1350.0,100.0,0.85,96,True,first_step_growth_above_20pct,43015.75925652489,1350.0,True,0.8502169751551194,91.96395451525599,0.8392790903051198,0.16512846656215147,3.4988962960922925e-06,7.768451266353435e-07,0.7835125942952812,0.6130930301017066,1.277966892178343,0.5432013583635591,0.3393700258453795,0.45743114019017,0.20319883396445051,0.061816586409352725,0.14587475793096039,0.9381834135906473,0.20319883396445046
mech_009,persistent_tj_multihit_q1,50.0,1350.0,100.0,0.88,96,True,first_step_growth_above_20pct,75955.75925652489,1350.0,True,0.8800331510994849,115.55382316931001,1.3110764633862002,0.24069475460442138,3.0408217289570107e-06,1.1323459304986503e-06,0.6716331408038376,0.7703588211287334,0.8718445513738098,0.4891264323413673,0.28709033189510624,0.4510244372787469,0.2618852308261469,0.047227047059609895,0.15774454091542167,0.9527729529403901,0.2618852308261469
mech_009,persistent_tj_multihit_q1,50.0,1350.0,100.0,0.9,96,True,target_already_reached_first_step,113395.75925652489,1350.0,True,0.900063083085262,142.08652840944873,1.8417305681889746,0.2992130160790923,2.6548107320357257e-06,1.4076444734585986e-06,0.5538716677170102,0.9472435227296583,0.5847194036449318,0.42527962896562144,0.25215555859885896,0.4207346402366627,0.32710980116447835,0.03906763757024345,0.15886796589721963,0.9609323624297565,0.32710980116447835
mech_009,persistent_tj_multihit_q1,50.0,1400.0,0.2,0.72,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1400.0,0.2,0.75,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1400.0,0.2,0.8,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1400.0,0.2,0.85,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1400.0,0.2,0.88,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1400.0,0.2,0.9,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1400.0,1.0,0.8,96,True,first_step_growth_above_20pct,86175.4934858946,1400.0,True,0.8004496183194849,76.05012253236463,0.5210024506472926,0.08856445808441389,1.0252663978172384e-05,9.665114694054378e-07,1.8208240582225172,0.5070008168824309,3.591363164696341,0.8381077127199725,0.4345945824638779,0.4148584785073465,0.15054693902877556,0.10025811822457009,0.13487763209156645,0.8997418817754299,0.15054693902877556
mech_009,persistent_tj_multihit_q1,50.0,1400.0,1.0,0.85,96,True,first_step_growth_above_20pct,98485.66836383932,1400.0,True,0.8500861244395793,114.94729265866287,1.2989458531732574,0.1857746924992642,8.733905609051361e-06,2.027375031806423e-06,1.7528584134120637,0.7663152843910859,2.287385426228168,0.8267220650837366,0.3514334294151465,0.44531080656836824,0.2032557640164853,0.08012692227498275,0.21311892230474616,0.9198730777250173,0.2032557640164853
mech_009,persistent_tj_multihit_q1,50.0,1400.0,1.0,0.88,96,True,first_step_growth_above_20pct,113245.66836383932,1400.0,True,0.8802795527641211,154.39132304227937,2.087826460845587,0.26796400939071513,7.4389469562524435e-06,2.9243140427409366e-06,1.5094436379186371,1.0292754869485292,1.4665108195607106,0.44533034992606924,0.3094754702939951,0.4270691319522154,0.2634553977537895,0.06849730149109656,0.2505315550046979,0.9315026985089034,0.2634553977537895
mech_009,persistent_tj_multihit_q1,50.0,1400.0,1.0,0.9,96,True,target_already_reached_first_step,129445.66836383932,1400.0,True,0.9000821643956922,179.8329088101249,2.596658176202498,0.3265668367195154,6.356972130313474e-06,3.563851685469875e-06,1.2120122211149322,1.198886058734166,1.0109486320948842,0.3417099323853996,0.28003259434687505,0.3913594164049361,0.32860798924818885,0.0559456862875094,0.22734069067144203,0.9440543137124906,0.3286079892481888
mech_009,persistent_tj_multihit_q1,50.0,1400.0,5.0,0.75,96,True,first_step_growth_above_20pct,17945.94232709866,1400.0,True,0.7502352927951983,62.66439583964075,0.2532879167928149,0.03149687422302784,1.2531022743968127e-05,3.43728069311523e-07,1.754901387415996,0.41776263893093835,4.200714051181834,0.8270757060375874,0.5275304869534908,0.35234290837040755,0.12012660467610159,0.13765462815138185,0.10318870437936756,0.8623453718486181,0.1201266046761016
mech_009,persistent_tj_multihit_q1,50.0,1400.0,5.0,0.8,96,True,first_step_growth_above_20pct,22892.632983411037,1400.0,True,0.8002352927951983,84.4763294658139,0.6895265893162781,0.08300550661628991,1.0105624005538207e-05,9.058461588732034e-07,1.83755460076152,0.5631755297720927,3.2628452473869847,0.8407937266305952,0.4436773689971458,0.4059325064395324,0.1503901245633217,0.11371943458716305,0.1603964789204232,0.886280565412837,0.15039012456332174
mech_009,persistent_tj_multihit_q1,50.0,1400.0,5.0,0.85,96,True,first_step_growth_above_20pct,34969.974315167885,1400.0,True,0.8504429744921583,123.92609533559694,1.4785219067119388,0.177692562706598,8.625176344079746e-06,1.939174061453396e-06,1.7563925258066857,0.8261739689039796,2.125935446909268,0.8273333679384791,0.3615414560103348,0.43469334109284546,0.2037652028968197,0.08890863099447688,0.23698342853703536,0.9110913690055231,0.2037652028968197
mech_009,persistent_tj_multihit_q1,50.0,1400.0,5.0,0.88,96,True,first_step_growth_above_20pct,49189.974315167885,1400.0,True,0.8801802819524661,159.61254902688535,2.192250980537707,0.2573297289542868,7.410742036741943e-06,2.808261235181437e-06,1.5010012474241343,1.0640836601792356,1.410604545108139,0.4425096564356228,0.31914123639721137,0.4178656774563296,0.26299308614645905,0.0735060324078114,0.2606274963471972,0.9264939675921886,0.26299308614645905
mech_009,persistent_tj_multihit_q1,50.0,1400.0,5.0,0.9,96,True,target_already_reached_first_step,65209.974315167885,1400.0,True,0.9001058966873032,185.33245012241395,2.706649002448279,0.3167512045395816,6.34259461539431e-06,3.456732856014284e-06,1.2082420087895454,1.2355496674827597,0.9778983723504621,0.3403495997892563,0.28779602697453355,0.38404797344130936,0.32815599958415703,0.059506756854034615,0.2360119141912702,0.9404932431459654,0.32815599958415703
mech_009,persistent_tj_multihit_q1,50.0,1400.0,20.0,0.75,96,True,first_step_growth_above_20pct,6144.670069344959,1400.0,True,0.7509190660789502,65.08859170334331,0.30177183406686625,0.03092485693889195,1.2404464476717359e-05,3.374855960014223e-07,1.7588560243858458,0.43392394468895545,4.053373974664214,0.8277582084294013,0.5278056968792256,0.351737263637216,0.12045703948355833,0.14222937082867582,0.11032394833992965,0.8577706291713242,0.12045703948355835
mech_009,persistent_tj_multihit_q1,50.0,1400.0,20.0,0.8,96,True,first_step_growth_above_20pct,11131.941006099183,1400.0,True,0.8009190660789501,87.07630701927259,0.7415261403854518,0.08247527538870131,1.0045221167298583e-05,9.000597003549019e-07,1.8417170407595191,0.5805087134618173,3.172591552978743,0.8414550359058961,0.4447536958949456,0.40433067713396265,0.15091562697109168,0.11686755179652708,0.1681380729296601,0.8831324482034729,0.1509156269710917
mech_009,persistent_tj_multihit_q1,50.0,1400.0,20.0,0.85,96,True,first_step_growth_above_20pct,22857.528807018283,1400.0,True,0.8500032931084622,125.70588060187895,1.514117612037579,0.17431353368683877,8.614608839334752e-06,1.9022984301483604e-06,1.7593225195323448,0.8380392040125263,2.0993320015444623,0.827838539650674,0.3648678593746019,0.4320302598162093,0.20310188080918876,0.09148387649910916,0.2424171385681344,0.9085161235008908,0.20310188080918876
mech_009,persistent_tj_multihit_q1,50.0,1400.0,20.0,0.88,96,True,first_step_growth_above_20pct,37077.52880701829,1400.0,True,0.8800598519374795,160.84670109298688,2.2169340218597373,0.25433515776881893,7.407433992837059e-06,2.775581224945874e-06,1.4998351661416682,1.0723113406199125,1.398693746234746,0.44211942900557477,0.32166296659400007,0.41571187368400214,0.2626251597219978,0.07486007058077893,0.2632439344925549,0.9251399294192211,0.26262515972199785
mech_009,persistent_tj_multihit_q1,50.0,1400.0,20.0,0.9,96,True,target_already_reached_first_step,53097.52880701829,1400.0,True,0.900095588109221,186.717835644358,2.73435671288716,0.31419291648763736,6.339479290485369e-06,3.428814040749923e-06,1.2073803304477342,1.2447855709623865,0.9699504546106419,0.34003857250827885,0.2897344161646527,0.3822895503820286,0.3279760334533188,0.06042950637371047,0.23822718291197875,0.9395704936262895,0.3279760334533188
mech_009,persistent_tj_multihit_q1,50.0,1400.0,100.0,0.75,96,True,first_step_growth_above_20pct,2944.670993993794,1400.0,True,0.7502484608338766,65.50571184356635,0.3101142368713269,0.030094328119440718,1.2423042299989425e-05,3.284219643027303e-07,1.7583382804843843,0.43670474562377565,4.0263777714914175,0.8276690082027947,0.5292511782155682,0.3506156734827866,0.12013314830164516,0.1439738250411825,0.1116326014458019,0.8560261749588175,0.12013314830164519
mech_009,persistent_tj_multihit_q1,50.0,1400.0,100.0,0.8,96,True,first_step_growth_above_20pct,7868.220081407784,1400.0,True,0.8002484608338766,87.35430891816878,0.7470861783633757,0.08112417487060107,1.0057850987832434e-05,8.853150253994152e-07,1.8422188475073913,0.5823620594544585,3.1633565710532956,0.8415345748804535,0.446557706265442,0.40304018891986215,0.15040210481469582,0.11827308064364883,0.1692430620733414,0.8817269193563512,0.15040210481469585
mech_009,persistent_tj_multihit_q1,50.0,1400.0,100.0,0.85,96,True,first_step_growth_above_20pct,19749.6682341758,1400.0,True,0.850233768046035,126.62621004115715,1.532524200823143,0.17418795394498085,8.598989318661676e-06,1.9009279677365093e-06,1.7583154833076922,0.8441747336077143,2.0828809644577406,0.8276650794979437,0.36530277868783806,0.4312531485718576,0.20344407274030432,0.0920786845985766,0.24458226862678722,0.9079213154014234,0.20344407274030432
mech_009,persistent_tj_multihit_q1,50.0,1400.0,100.0,0.88,96,True,first_step_growth_above_20pct,33969.6682341758,1400.0,True,0.8802295049654861,161.62741537818667,2.2325483075637336,0.2540449174468417,7.395438051813434e-06,2.7724138076077865e-06,1.497396811100929,1.0775161025212445,1.389674648571116,0.4413029470081229,0.32212245258725775,0.414821385036509,0.26305616237623325,0.07520526663153115,0.26436992385883606,0.9247947333684688,0.26305616237623325
mech_009,persistent_tj_multihit_q1,50.0,1400.0,100.0,0.9,96,True,target_already_reached_first_step,49809.6682341758,1400.0,True,0.900044701036665,187.2529954629797,2.7450599092595938,0.3132612374611386,6.340052523445338e-06,3.4186465482321316e-06,1.2081708701808884,1.2483533030865313,0.9678116501103554,0.3403239236854232,0.2904431374268253,0.3818181418952855,0.3277387206778891,0.060814743034772634,0.2393611843658191,0.9391852569652274,0.3277387206778891
mech_009,persistent_tj_multihit_q1,50.0,1450.0,0.2,0.72,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1450.0,0.2,0.75,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1450.0,0.2,0.8,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1450.0,0.2,0.85,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1450.0,0.2,0.88,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1450.0,0.2,0.9,96,False,switch_density_unattainable,,,,,,,,,,,,,,,,,,,,
mech_009,persistent_tj_multihit_q1,50.0,1450.0,1.0,0.8,96,True,first_step_growth_above_20pct,85169.06322527726,1444.4843870879545,False,0.8003456628554261,79.75960652571,0.5951921305142,0.09187044305065153,2.265360310523387e-05,2.0340513839952435e-06,3.4653953829332185,0.5317307101714001,6.517199997374931,0.9687393569421882,0.43572759332803007,0.4137964295945711,0.15047597707739893,0.10528521921207923,0.14705521108607722,0.8947147807879208,0.1504759770773989
mech_009,persistent_tj_multihit_q1,50.0,1450.0,1.0,0.85,96,True,first_step_growth_above_20pct,91589.55635303387,1450.0,True,0.8507304808527555,137.86643985016278,1.7573287970032556,0.21308693044410776,2.058324845406845e-05,5.137265559775625e-06,3.702440975044938,0.9191095990010854,4.02829105372075,0.9753367494448664,0.35949575949773477,0.435839490687679,0.20466474981458613,0.0974863368368023,0.28429828993942285,0.9025136631631977,0.20466474981458618
