parameter_id,mechanism_mode,G0_nm,T1_C,rho_switch,growth_tolerance,map_type,T2_min_searched_C,T2_max_searched_C,T2_cap_C,extension_model_extrapolative,state_group_id,equivalent_route_count,boundary_status,n_success,T_lower_density_C,lower_bracketed,mechanism_id,heating_rate_C_min,T_at_switch_C,rho1,G1_nm,first_step_growth_fraction,X_J,Lambda_over_K_TJ,P_comp_TJ,f_GBseg,f_TJ,f_iso_location,C_GBseg,C_TJ,f_clean_GB,T_first_success_C,T_last_success_C,T_upper_growth_C,window_width_C,upper_bracketed
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.05,kinetic,900.0,1325.0,1550.0,True,state_0227,1,COMPLETE_WINDOW,3,1270.0,True,mech_009,5.0,1494.9999999989054,0.7505271596239989,161.46346640414916,0.07642310936099439,0.04197263653193743,6.421587935307969,0.9921238917332773,0.547824046192914,0.3319007795258901,0.12027517428119588,0.3292836036611866,0.4876521431384332,0.6707163963388134,1270.0,1300.0,1310.0,30.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,state_0227,1,COMPLETE_WINDOW,3,1270.0,True,mech_009,5.0,1494.9999999989054,0.7505271596239989,161.46346640414916,0.07642310936099439,0.04197263653193743,6.421587935307969,0.9921238917332773,0.547824046192914,0.3319007795258901,0.12027517428119588,0.3292836036611866,0.4876521431384332,0.6707163963388134,1270.0,1300.0,1310.0,30.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0227,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,5.0,1494.9999999989054,0.7505271596239989,161.46346640414916,0.07642310936099439,0.04197263653193743,6.421587935307969,0.9921238917332773,0.547824046192914,0.3319007795258901,0.12027517428119588,0.3292836036611866,0.4876521431384332,0.6707163963388134,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,state_0227,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,5.0,1494.9999999989054,0.7505271596239989,161.46346640414916,0.07642310936099439,0.04197263653193743,6.421587935307969,0.9921238917332773,0.547824046192914,0.3319007795258901,0.12027517428119588,0.3292836036611866,0.4876521431384332,0.6707163963388134,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,kinetic,900.0,1325.0,1550.0,True,state_0228,1,COMPLETE_WINDOW,2,1275.0,True,mech_009,20.0,1500.0,0.7204022157875161,155.15234755513555,0.03434898370090366,0.016297142436770266,6.871121030256475,0.9933583328019493,0.580220361122957,0.31247958571343404,0.107300053163609,0.37768949250418415,0.48636916798055796,0.6223105074958158,1275.0,1300.0,1310.0,25.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0228,1,COMPLETE_WINDOW,2,1275.0,True,mech_009,20.0,1500.0,0.7204022157875161,155.15234755513555,0.03434898370090366,0.016297142436770266,6.871121030256475,0.9933583328019493,0.580220361122957,0.31247958571343404,0.107300053163609,0.37768949250418415,0.48636916798055796,0.6223105074958158,1275.0,1300.0,1310.0,25.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,kinetic,900.0,1325.0,1550.0,True,state_0228,1,COMPLETE_WINDOW,3,1275.0,True,mech_009,20.0,1500.0,0.7204022157875161,155.15234755513555,0.03434898370090366,0.016297142436770266,6.871121030256475,0.9933583328019493,0.580220361122957,0.31247958571343404,0.107300053163609,0.37768949250418415,0.48636916798055796,0.6223105074958158,1275.0,1310.0,1320.0,35.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0228,1,COMPLETE_WINDOW,3,1275.0,True,mech_009,20.0,1500.0,0.7204022157875161,155.15234755513555,0.03434898370090366,0.016297142436770266,6.871121030256475,0.9933583328019493,0.580220361122957,0.31247958571343404,0.107300053163609,0.37768949250418415,0.48636916798055796,0.6223105074958158,1275.0,1310.0,1320.0,35.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.05,kinetic,900.0,1325.0,1550.0,True,state_0229,1,COMPLETE_WINDOW,3,1270.0,True,mech_009,20.0,1500.0,0.7504022157875161,168.81570226973585,0.12543801513157235,0.04601228313610992,6.489358403076081,0.9944096261013137,0.5490111342870007,0.33077241261325296,0.12021645309974635,0.34233087030412546,0.5174748540519283,0.6576691296958745,1270.0,1300.0,1310.0,30.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,state_0229,1,COMPLETE_WINDOW,3,1270.0,True,mech_009,20.0,1500.0,0.7504022157875161,168.81570226973585,0.12543801513157235,0.04601228313610992,6.489358403076081,0.9944096261013137,0.5490111342870007,0.33077241261325296,0.12021645309974635,0.34233087030412546,0.5174748540519283,0.6576691296958745,1270.0,1300.0,1310.0,30.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0229,1,COMPLETE_WINDOW,5,1270.0,True,mech_009,20.0,1500.0,0.7504022157875161,168.81570226973585,0.12543801513157235,0.04601228313610992,6.489358403076081,0.9944096261013137,0.5490111342870007,0.33077241261325296,0.12021645309974635,0.34233087030412546,0.5174748540519283,0.6576691296958745,1270.0,1320.0,1325.0,50.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,state_0229,1,COMPLETE_WINDOW,5,1270.0,True,mech_009,20.0,1500.0,0.7504022157875161,168.81570226973585,0.12543801513157235,0.04601228313610992,6.489358403076081,0.9944096261013137,0.5490111342870007,0.33077241261325296,0.12021645309974635,0.34233087030412546,0.5174748540519283,0.6576691296958745,1270.0,1320.0,1325.0,50.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,kinetic,900.0,1325.0,1550.0,True,state_0230,1,COMPLETE_WINDOW,2,1275.0,True,mech_009,100.0,1500.0,0.7205510097378365,157.40758430187796,0.04938389534585307,0.017423875617072093,6.749457129443988,0.9932149714556179,0.5802845754104503,0.31235803741237356,0.10735738717717619,0.38182330716250823,0.49592648357933844,0.6181766928374918,1275.0,1300.0,1310.0,25.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.05,practical,900.0,1325.0,1550.0,True,state_0230,1,COMPLETE_WINDOW,2,1275.0,True,mech_009,100.0,1500.0,0.7205510097378365,157.40758430187796,0.04938389534585307,0.017423875617072093,6.749457129443988,0.9932149714556179,0.5802845754104503,0.31235803741237356,0.10735738717717619,0.38182330716250823,0.49592648357933844,0.6181766928374918,1275.0,1300.0,1310.0,25.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,kinetic,900.0,1325.0,1550.0,True,state_0230,1,COMPLETE_WINDOW,3,1275.0,True,mech_009,100.0,1500.0,0.7205510097378365,157.40758430187796,0.04938389534585307,0.017423875617072093,6.749457129443988,0.9932149714556179,0.5802845754104503,0.31235803741237356,0.10735738717717619,0.38182330716250823,0.49592648357933844,0.6181766928374918,1275.0,1310.0,1320.0,35.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.72,0.1,practical,900.0,1325.0,1550.0,True,state_0230,1,COMPLETE_WINDOW,3,1275.0,True,mech_009,100.0,1500.0,0.7205510097378365,157.40758430187796,0.04938389534585307,0.017423875617072093,6.749457129443988,0.9932149714556179,0.5802845754104503,0.31235803741237356,0.10735738717717619,0.38182330716250823,0.49592648357933844,0.6181766928374918,1275.0,1310.0,1320.0,35.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.05,kinetic,900.0,1325.0,1550.0,True,state_0231,1,COMPLETE_WINDOW,3,1270.0,True,mech_009,100.0,1500.0,0.7505510097378365,170.8898560260872,0.13926570684058126,0.04718310353414236,6.390342282503925,0.994295037571426,0.549185764330936,0.33052572680996617,0.12028850885909771,0.34562208658457994,0.5255124121585126,0.6543779134154201,1270.0,1300.0,1310.0,30.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.05,practical,900.0,1325.0,1550.0,True,state_0231,1,COMPLETE_WINDOW,3,1270.0,True,mech_009,100.0,1500.0,0.7505510097378365,170.8898560260872,0.13926570684058126,0.04718310353414236,6.390342282503925,0.994295037571426,0.549185764330936,0.33052572680996617,0.12028850885909771,0.34562208658457994,0.5255124121585126,0.6543779134154201,1270.0,1300.0,1310.0,30.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.1,kinetic,900.0,1325.0,1550.0,True,state_0231,1,COMPLETE_WINDOW,5,1270.0,True,mech_009,100.0,1500.0,0.7505510097378365,170.8898560260872,0.13926570684058126,0.04718310353414236,6.390342282503925,0.994295037571426,0.549185764330936,0.33052572680996617,0.12028850885909771,0.34562208658457994,0.5255124121585126,0.6543779134154201,1270.0,1320.0,1325.0,50.0,True
mech_009,persistent_tj_multihit_q1,150.0,1500.0,0.75,0.1,practical,900.0,1325.0,1550.0,True,state_0231,1,COMPLETE_WINDOW,5,1270.0,True,mech_009,100.0,1500.0,0.7505510097378365,170.8898560260872,0.13926570684058126,0.04718310353414236,6.390342282503925,0.994295037571426,0.549185764330936,0.33052572680996617,0.12028850885909771,0.34562208658457994,0.5255124121585126,0.6543779134154201,1270.0,1320.0,1325.0,50.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,kinetic,900.0,1350.0,1550.0,True,state_0232,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,1.0,1250.0,0.7200086523064938,225.01028996124518,4.573316108967952e-05,0.019083827560981786,0.08937276973171608,0.008222519497931846,0.5815221403450402,0.31132986872806856,0.10714799092689117,0.49871249489747016,0.7523624092627161,0.5012875051025298,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0232,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,1.0,1250.0,0.7200086523064938,225.01028996124518,4.573316108967952e-05,0.019083827560981786,0.08937276973171608,0.008222519497931846,0.5815221403450402,0.31132986872806856,0.10714799092689117,0.49871249489747016,0.7523624092627161,0.5012875051025298,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,kinetic,900.0,1350.0,1550.0,True,state_0232,1,COMPLETE_WINDOW,6,1270.0,True,mech_009,1.0,1250.0,0.7200086523064938,225.01028996124518,4.573316108967952e-05,0.019083827560981786,0.08937276973171608,0.008222519497931846,0.5815221403450402,0.31132986872806856,0.10714799092689117,0.49871249489747016,0.7523624092627161,0.5012875051025298,1270.0,1325.0,1335.0,55.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0232,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,1.0,1250.0,0.7200086523064938,225.01028996124518,4.573316108967952e-05,0.019083827560981786,0.08937276973171608,0.008222519497931846,0.5815221403450402,0.31132986872806856,0.10714799092689117,0.49871249489747016,0.7523624092627161,0.5012875051025298,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,kinetic,900.0,1350.0,1550.0,True,state_0233,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,1.0,1250.0,0.7500377259301582,225.03834951329551,0.00017044228131339877,0.04695683554787742,0.09788291180036122,0.00978270356509836,0.5512742436632778,0.32869409355815876,0.12003166277856339,0.4298149204277111,0.7227723543892867,0.5701850795722889,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0233,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,1.0,1250.0,0.7500377259301582,225.03834951329551,0.00017044228131339877,0.04695683554787742,0.09788291180036122,0.00978270356509836,0.5512742436632778,0.32869409355815876,0.12003166277856339,0.4298149204277111,0.7227723543892867,0.5701850795722889,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,kinetic,900.0,1350.0,1550.0,True,state_0233,1,COMPLETE_WINDOW,6,1270.0,True,mech_009,1.0,1250.0,0.7500377259301582,225.03834951329551,0.00017044228131339877,0.04695683554787742,0.09788291180036122,0.00978270356509836,0.5512742436632778,0.32869409355815876,0.12003166277856339,0.4298149204277111,0.7227723543892867,0.5701850795722889,1270.0,1325.0,1335.0,55.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0233,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,1.0,1250.0,0.7500377259301582,225.03834951329551,0.00017044228131339877,0.04695683554787742,0.09788291180036122,0.00978270356509836,0.5512742436632778,0.32869409355815876,0.12003166277856339,0.4298149204277111,0.7227723543892867,0.5701850795722889,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,kinetic,900.0,1350.0,1550.0,True,state_0234,1,COMPLETE_WINDOW,5,1260.0,True,mech_009,1.0,1250.0,0.8001185780102664,225.12617458319747,0.0005607759253220795,0.09389010634996618,0.10727820724991455,0.011650940174737334,0.49286028067204085,0.35683429508197445,0.15030542424598478,0.3075878835076701,0.6479853532996804,0.6924121164923299,1260.0,1310.0,1320.0,50.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0234,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,1.0,1250.0,0.8001185780102664,225.12617458319747,0.0005607759253220795,0.09389010634996618,0.10727820724991455,0.011650940174737334,0.49286028067204085,0.35683429508197445,0.15030542424598478,0.3075878835076701,0.6479853532996804,0.6924121164923299,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,kinetic,900.0,1350.0,1550.0,True,state_0234,1,COMPLETE_WINDOW,7,1260.0,True,mech_009,1.0,1250.0,0.8001185780102664,225.12617458319747,0.0005607759253220795,0.09389010634996618,0.10727820724991455,0.011650940174737334,0.49286028067204085,0.35683429508197445,0.15030542424598478,0.3075878835076701,0.6479853532996804,0.6924121164923299,1260.0,1325.0,1335.0,65.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0234,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,1.0,1250.0,0.8001185780102664,225.12617458319747,0.0005607759253220795,0.09389010634996618,0.10727820724991455,0.011650940174737334,0.49286028067204085,0.35683429508197445,0.15030542424598478,0.3075878835076701,0.6479853532996804,0.6924121164923299,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,kinetic,900.0,1350.0,1550.0,True,state_0235,1,COMPLETE_WINDOW,5,1245.0,True,mech_009,1.0,1250.0,0.8500199809016008,225.3246649901812,0.001442955511916403,0.1454609454815142,0.10192389891213681,0.010590411867281713,0.42326435734982776,0.3739941122989833,0.20274153035118905,0.1877831480567721,0.5163292307344001,0.8122168519432279,1245.0,1310.0,1320.0,65.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,state_0235,1,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,mech_009,1.0,1250.0,0.8500199809016008,225.3246649901812,0.001442955511916403,0.1454609454815142,0.10192389891213681,0.010590411867281713,0.42326435734982776,0.3739941122989833,0.20274153035118905,0.1877831480567721,0.5163292307344001,0.8122168519432279,1245.0,1245.0,nan,0.0,False
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,kinetic,900.0,1350.0,1550.0,True,state_0235,1,COMPLETE_WINDOW,7,1245.0,True,mech_009,1.0,1250.0,0.8500199809016008,225.3246649901812,0.001442955511916403,0.1454609454815142,0.10192389891213681,0.010590411867281713,0.42326435734982776,0.3739941122989833,0.20274153035118905,0.1877831480567721,0.5163292307344001,0.8122168519432279,1245.0,1325.0,1335.0,80.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0235,1,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,mech_009,1.0,1250.0,0.8500199809016008,225.3246649901812,0.001442955511916403,0.1454609454815142,0.10192389891213681,0.010590411867281713,0.42326435734982776,0.3739941122989833,0.20274153035118905,0.1877831480567721,0.5163292307344001,0.8122168519432279,1245.0,1245.0,nan,0.0,False
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,kinetic,900.0,1350.0,1550.0,True,state_0236,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,5.0,1250.0,0.7201615605581875,225.0127684311278,5.6748582790204536e-05,0.018928840921487826,0.08937433731793212,0.008222968342542991,0.5815187341997262,0.3112746919043961,0.10720657389587768,0.4985190435742879,0.7520846272919257,0.5014809564257121,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0236,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,5.0,1250.0,0.7201615605581875,225.0127684311278,5.6748582790204536e-05,0.018928840921487826,0.08937433731793212,0.008222968342542991,0.5815187341997262,0.3112746919043961,0.10720657389587768,0.4985190435742879,0.7520846272919257,0.5014809564257121,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,kinetic,900.0,1350.0,1550.0,True,state_0236,1,COMPLETE_WINDOW,6,1270.0,True,mech_009,5.0,1250.0,0.7201615605581875,225.0127684311278,5.6748582790204536e-05,0.018928840921487826,0.08937433731793212,0.008222968342542991,0.5815187341997262,0.3112746919043961,0.10720657389587768,0.4985190435742879,0.7520846272919257,0.5014809564257121,1270.0,1325.0,1335.0,55.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0236,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,5.0,1250.0,0.7201615605581875,225.0127684311278,5.6748582790204536e-05,0.018928840921487826,0.08937433731793212,0.008222968342542991,0.5815187341997262,0.3112746919043961,0.10720657389587768,0.4985190435742879,0.7520846272919257,0.5014809564257121,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,kinetic,900.0,1350.0,1550.0,True,state_0237,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,5.0,1250.0,0.7501694915861329,225.04087049879536,0.00018164666131269768,0.04678735677064326,0.09787495280393475,0.009781398192754254,0.5512712160266596,0.32863371763535215,0.12009506633798823,0.4296406647145534,0.7224907489333563,0.5703593352854466,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.05,practical,900.0,1225.0,1550.0,True,state_0237,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,5.0,1250.0,0.7501694915861329,225.04087049879536,0.00018164666131269768,0.04678735677064326,0.09787495280393475,0.009781398192754254,0.5512712160266596,0.32863371763535215,0.12009506633798823,0.4296406647145534,0.7224907489333563,0.5703593352854466,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,kinetic,900.0,1350.0,1550.0,True,state_0237,1,COMPLETE_WINDOW,6,1270.0,True,mech_009,5.0,1250.0,0.7501694915861329,225.04087049879536,0.00018164666131269768,0.04678735677064326,0.09787495280393475,0.009781398192754254,0.5512712160266596,0.32863371763535215,0.12009506633798823,0.4296406647145534,0.7224907489333563,0.5703593352854466,1270.0,1325.0,1335.0,55.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.75,0.1,practical,900.0,1225.0,1550.0,True,state_0237,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,5.0,1250.0,0.7501694915861329,225.04087049879536,0.00018164666131269768,0.04678735677064326,0.09787495280393475,0.009781398192754254,0.5512712160266596,0.32863371763535215,0.12009506633798823,0.4296406647145534,0.7224907489333563,0.5703593352854466,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,kinetic,900.0,1350.0,1550.0,True,state_0238,1,COMPLETE_WINDOW,5,1260.0,True,mech_009,5.0,1250.0,0.8000788588079969,225.12844567000133,0.0005708696444503403,0.09357382614595772,0.10724186713455544,0.011643688184921563,0.49302993712009324,0.3566951635429157,0.15027489933699112,0.3077941792978408,0.6479709431311007,0.6922058207021592,1260.0,1310.0,1320.0,50.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.05,practical,900.0,1225.0,1550.0,True,state_0238,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,5.0,1250.0,0.8000788588079969,225.12844567000133,0.0005708696444503403,0.09357382614595772,0.10724186713455544,0.011643688184921563,0.49302993712009324,0.3566951635429157,0.15027489933699112,0.3077941792978408,0.6479709431311007,0.6922058207021592,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,kinetic,900.0,1350.0,1550.0,True,state_0238,1,COMPLETE_WINDOW,7,1260.0,True,mech_009,5.0,1250.0,0.8000788588079969,225.12844567000133,0.0005708696444503403,0.09357382614595772,0.10724186713455544,0.011643688184921563,0.49302993712009324,0.3566951635429157,0.15027489933699112,0.3077941792978408,0.6479709431311007,0.6922058207021592,1260.0,1325.0,1335.0,65.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.8,0.1,practical,900.0,1225.0,1550.0,True,state_0238,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,5.0,1250.0,0.8000788588079969,225.12844567000133,0.0005708696444503403,0.09357382614595772,0.10724186713455544,0.011643688184921563,0.49302993712009324,0.3566951635429157,0.15027489933699112,0.3077941792978408,0.6479709431311007,0.6922058207021592,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,kinetic,900.0,1350.0,1550.0,True,state_0239,1,COMPLETE_WINDOW,5,1245.0,True,mech_009,5.0,1250.0,0.8500200006014367,225.32706419247236,0.001453618633210504,0.1452028455608849,0.101908348149406,0.010587557367176537,0.42335374444649176,0.37390728494970304,0.20273897060380525,0.1878451737270881,0.5162981289485351,0.8121548262729119,1245.0,1310.0,1320.0,65.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.05,practical,900.0,1245.0,1550.0,True,state_0239,1,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,mech_009,5.0,1250.0,0.8500200006014367,225.32706419247236,0.001453618633210504,0.1452028455608849,0.101908348149406,0.010587557367176537,0.42335374444649176,0.37390728494970304,0.20273897060380525,0.1878451737270881,0.5162981289485351,0.8121548262729119,1245.0,1245.0,nan,0.0,False
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,kinetic,900.0,1350.0,1550.0,True,state_0239,1,COMPLETE_WINDOW,7,1245.0,True,mech_009,5.0,1250.0,0.8500200006014367,225.32706419247236,0.001453618633210504,0.1452028455608849,0.101908348149406,0.010587557367176537,0.42335374444649176,0.37390728494970304,0.20273897060380525,0.1878451737270881,0.5162981289485351,0.8121548262729119,1245.0,1325.0,1335.0,80.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.85,0.1,practical,900.0,1245.0,1550.0,True,state_0239,1,UPPER_BOUND_RIGHT_CENSORED,1,1245.0,True,mech_009,5.0,1250.0,0.8500200006014367,225.32706419247236,0.001453618633210504,0.1452028455608849,0.101908348149406,0.010587557367176537,0.42335374444649176,0.37390728494970304,0.20273897060380525,0.1878451737270881,0.5162981289485351,0.8121548262729119,1245.0,1245.0,nan,0.0,False
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.05,kinetic,900.0,1350.0,1550.0,True,state_0240,1,COMPLETE_WINDOW,7,1210.0,True,mech_009,5.0,1250.0,0.8800028381279208,225.553006226275,0.0024578054501110578,0.18465095216254354,0.08604233810826893,0.00768161732927608,0.370839736656679,0.36896668226495105,0.26019358107836993,0.12259559250015795,0.3934627123509431,0.877404407499842,1210.0,1310.0,1320.0,100.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.05,practical,900.0,1225.0,1550.0,True,state_0240,1,UPPER_BOUND_RIGHT_CENSORED,3,1210.0,True,mech_009,5.0,1250.0,0.8800028381279208,225.553006226275,0.0024578054501110578,0.18465095216254354,0.08604233810826893,0.00768161732927608,0.370839736656679,0.36896668226495105,0.26019358107836993,0.12259559250015795,0.3934627123509431,0.877404407499842,1210.0,1225.0,nan,15.0,False
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.1,kinetic,900.0,1350.0,1550.0,True,state_0240,1,COMPLETE_WINDOW,9,1210.0,True,mech_009,5.0,1250.0,0.8800028381279208,225.553006226275,0.0024578054501110578,0.18465095216254354,0.08604233810826893,0.00768161732927608,0.370839736656679,0.36896668226495105,0.26019358107836993,0.12259559250015795,0.3934627123509431,0.877404407499842,1210.0,1325.0,1335.0,115.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.88,0.1,practical,900.0,1225.0,1550.0,True,state_0240,1,UPPER_BOUND_RIGHT_CENSORED,3,1210.0,True,mech_009,5.0,1250.0,0.8800028381279208,225.553006226275,0.0024578054501110578,0.18465095216254354,0.08604233810826893,0.00768161732927608,0.370839736656679,0.36896668226495105,0.26019358107836993,0.12259559250015795,0.3934627123509431,0.877404407499842,1210.0,1225.0,nan,15.0,False
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,kinetic,900.0,1350.0,1550.0,True,state_0241,1,COMPLETE_WINDOW,4,1270.0,True,mech_009,20.0,1250.0,0.7202551132050039,225.01327823911475,5.9014396065574856e-05,0.018959804715930128,0.08939405141266644,0.008226471639863564,0.5814561714116225,0.3113013867728044,0.1072424418155731,0.4983389759147612,0.7519772182126705,0.5016610240852388,1270.0,1310.0,1320.0,40.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.05,practical,900.0,1225.0,1550.0,True,state_0241,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,20.0,1250.0,0.7202551132050039,225.01327823911475,5.9014396065574856e-05,0.018959804715930128,0.08939405141266644,0.008226471639863564,0.5814561714116225,0.3113013867728044,0.1072424418155731,0.4983389759147612,0.7519772182126705,0.5016610240852388,,,,,
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,kinetic,900.0,1350.0,1550.0,True,state_0241,1,COMPLETE_WINDOW,6,1270.0,True,mech_009,20.0,1250.0,0.7202551132050039,225.01327823911475,5.9014396065574856e-05,0.018959804715930128,0.08939405141266644,0.008226471639863564,0.5814561714116225,0.3113013867728044,0.1072424418155731,0.4983389759147612,0.7519772182126705,0.5016610240852388,1270.0,1325.0,1335.0,55.0,True
mech_009,persistent_tj_multihit_q1,225.0,1250.0,0.72,0.1,practical,900.0,1225.0,1550.0,True,state_0241,1,LOWER_BOUND_RIGHT_CENSORED,0,,,mech_009,20.0,1250.0,0.7202551132050039,225.01327823911475,5.9014396065574856e-05,0.018959804715930128,0.08939405141266644,0.008226471639863564,0.5814561714116225,0.3113013867728044,0.1072424418155731,0.4983389759147612,0.7519772182126705,0.5016610240852388,,,,,
