generation_PR,loss_dens,recovery_sweep,isolation_rate,tau_J,XJ_capacity,XJ_prod_TJ,XJ_prod_sweep,A_J,lambda_ref,K0,Q_event,pore_relax_fraction,pore_drag_fraction,pore_drag_strength,tau_stress,Q_relax,PR_stress_generation,shear_generation,stress_relax_dens,stress_coupling,stress_cap,q_TJ,material_id,candidate_id
0.0067611490004917014,0.09834419362355723,0.01,0.0067611490004917014,1000.0,3.0,20.0,20.0,1.0,100.0,6.551358111750747,462834.8043479669,0.4449328507178889,0.4532387060647985,136.501146463548,98062772.0523267,158403.5,17.441547312738326,16.195874585,0.0,36.44925284569716,13.554041915170002,1,E0021,E0021_best
0.01,0.1,0.0007330540772710002,0.009991833548213898,1000.0,3.0,14.622503565720693,0.0,1.7219149050189362,44.83261433561644,2.5254238457693035,470288.5213011598,0.0,1.0,142.67054691590968,94368994.70555776,532591.9956803578,16.195874585,29.231636470736262,0.0,46.12290798497655,19.939635419797696,1,E0142,E0142_best
