candidate_id,path_label,stage,physical_time_s,physical_time_h,T_C,rho,G_mean_nm,G50_nm,G90_nm,rho_dot,G_dot,growth_fraction_from_switch,target_attained,classification,solver_step_s,record_kind,activity,renewal_activity,connected_eligibility,densification_eligibility,tau_nuc_s,tau_exchange_s,tau_transport_s,sigma_base,sigma_act_total,stress_concentration,phi_open,phi_connected,phi_GBseg,phi_TJ,phi_iso,phi_closed,N_open,N_connected,N_GBseg,N_TJ,N_iso,N_closed,pore_radius_proxy_D50,pore_radius_proxy_D90,closed_radius_proxy_D50,closed_radius_proxy_D90,D50_nm,D90_nm,large_pore_fraction,connected_fine_pore_fraction,removable_pore_fraction,closed_fraction,isolated_fraction,closed_accommodation_capacity,closed_accommodation_available,closed_accommodation_used,closed_accommodation_recovery,closed_accommodation_factor,P_comp_closed,Lambda_closed,K_closed,Lambda_over_K_closed,closed_shrinkage_flux,open_shrinkage_flux,rho_dot_open,rho_dot_closed,closed_pore_contribution_to_rho_dot,open_pore_contribution_to_rho_dot,PR_damage_memory,PR_redistribution_rate,H_PR,H_dens,w_PR,w_dens,cumulative_PR_surface_energy_loss,cumulative_densifying_work,cumulative_non_densifying_work,cumulative_PR_redistributed_volume,cumulative_open_pore_removed,cumulative_closed_pore_removed,X_J,C_TJ,C_GBseg,f_clean_GB,migration_factor,pore_drag,persistent_junction_drag,P_TJ_multihit,P_persistent_junction_drag,P_clean_GB,Lambda_TJ,K_TJ,Lambda_over_K_TJ,P_comp_TJ,residual_stress
693168,highT_reference,single_step,0.0,0.0,1400.0,0.7,102.95481792457315,81.6452103611268,150.33536985673965,0.000165211146178224,0.2788914426386925,,False,,12.105720747451688,solver_state,0.9586263489399245,0.9586263489399245,0.5808905609186248,1.0,,,,,,0.0,0.2968838985529751,0.20489706890750348,0.17423479235901293,0.030662276548490533,0.0919868296454716,0.0031161014470250004,0.2968838985529751,0.20489706890750348,0.17423479235901293,0.030662276548490533,0.0919868296454716,0.0031161014470250004,1.0,1.0,1.0,1.0,,,0.0,0.5807826411967095,0.5807826411967095,0.010387004823416665,0.30662276548490525,0.9090423597991542,0.9090423597991542,0.0,0.0,1.0,1.0,,,,8.558859877705606e-06,0.00015665228630051839,0.00015665228630051839,8.558859877705606e-06,8.558859877705606e-06,0.00015665228630051839,0.0,0.0001220299647875518,,,,,,,,0.0,0.0,0.0,0.1,0.10218060856448966,0.5808905609186248,0.3169288305168856,2.0565801323084202e-05,0.0,30.94300217087635,0.0011802295682127064,,,0.9525487726954505,48.22310857500472,0.019752952491934147,0.0011802295682127064,0.0
693168,highT_reference,single_step,12.105720747451688,0.003362700207625469,1400.0,0.702,106.24842753472326,85.27269883619763,152.34464220559173,0.00021347910027827384,0.14108675971543577,,False,,9.368598600017352,solver_state,0.1445191345050097,0.1445191345050097,0.5762038090166259,1.0,,,,,,0.5918836329542403,0.27612890260546896,0.20258043434625317,0.17167438107560956,0.03090605327064361,0.07354846825921582,0.021871097394531074,0.2767970827188782,0.2032486144596861,0.17234256118908992,0.03090605327059618,0.0735484682591921,0.02197470856212715,0.9991359597955343,0.9991670593730878,0.9984197912506528,0.9985019786067575,,,0.0007396796072796054,0.5760885270993609,0.5760885270993609,0.0733929442769499,0.24680694046716714,0.9090423597991542,0.9086946704322698,0.0003476893668843406,3.4572460120087784e-09,0.9996175212704487,0.9996175212704487,,,,6.037580596314109e-05,0.00015310329431513273,0.00015310329431513273,6.037580596314109e-05,6.037580596314109e-05,0.00015310329431513273,0.00495825359258475,0.0007249623613762035,,,,,,,,0.0014772606765394648,0.0018963888324039276,0.0001036111675960726,0.1049346142067932,0.10368281305446919,0.5762038090108422,0.3201133779346885,1.114966403571486e-05,0.6787171682239252,32.469919952008745,0.0011918316213865088,,,0.9989593465870382,48.22310857500472,0.02071536605802357,0.0011918316213865088,0.5918836329542403
693168,highT_reference,single_step,21.47431934746904,0.005965088707630289,1400.0,0.704,107.558767074686,86.69823234437968,153.24636121133304,0.00024391132113968725,0.05338940645831196,,False,,8.199701394157946,solver_state,0.0001453439252420037,0.0001453439252420037,0.564881176975178,1.0,,,,,,2.7637947192828762,0.2610883242574706,0.1991972878393467,0.1671704421440565,0.03202684569529021,0.06189103641812388,0.0349116757425295,0.26482854177961584,0.20293750536151653,0.17091065966627544,0.03202684569524108,0.061891036418099316,0.03558092360134678,0.9950286847268552,0.9952964508570572,0.9936935734915002,0.993725663898,,,0.0041644840401706025,0.5647650072434339,0.5647650072434339,0.11794485048151854,0.20909133925041845,0.9090423597991542,0.906781521959288,0.002260837839866192,2.2480620203366843e-08,0.9975129455569423,0.9975129455569423,,,,9.775766395059195e-05,0.0001461536571890953,0.0001461536571890953,9.775766395059195e-05,9.775766395059195e-05,0.0001461536571890953,0.027915555242656036,0.0007560154844850881,,,,,,,,0.008269142040393838,0.0033307521411827246,0.0006692478588172755,0.12778262066612633,0.10817096964740344,0.5648811769707633,0.3269478533818332,4.281752856778878e-06,3.821258279547912,39.539779086722156,0.0012470054426367636,,,1.2143138181111115,48.22310857500472,0.025181160111700504,0.0012470054426367636,2.7637947192828762
693168,highT_reference,single_step,29.67402074162699,0.00824278353934083,1400.0,0.706,107.99528673078599,87.16042192356406,153.54823668570185,0.00026731574949064697,0.03568498739478198,,False,,7.481788872563146,solver_state,3.36379452638254e-07,3.36379452638254e-07,0.5551176182573838,1.0,,,,,,4.662949944139177,0.24915078571893634,0.19621933749188258,0.16316951961596143,0.03304981787592115,0.05293144822705375,0.04484921428106371,0.25569492012872386,0.2027634719016947,0.16971365402582272,0.03304981787587196,0.052931448227029165,0.046320045793266276,0.9910346586761558,0.9913942363646016,0.9893111210121731,0.9893178406389198,,,0.007310713707684415,0.5549983660406851,0.5549983660406851,0.1525483478947745,0.18003893954780184,0.9090423597991542,0.9040522510523183,0.0049901087468358085,4.961910028795082e-08,0.9945105872206678,0.9945105872206678,,,,0.00012712755972157984,0.00014018818976906713,0.00014018818976906713,0.00012712755972157984,0.00012712755972157984,0.00014018818976906713,0.04900549542517713,0.0007379579379109297,,,,,,,,0.01446824326253121,0.004529168487797432,0.0014708315122025683,0.14877215756574091,0.11238673983260825,0.5551176182536404,0.33249564191375136,2.8664148520752355e-06,6.7081840208121974,46.0345719452268,0.0012994752338571494,,,1.4114091194060632,48.22310857500472,0.02926831473775278,0.0012994752338571494,4.662949944139177
693168,highT_reference,single_step,37.15580961419013,0.010321058226163925,1400.0,0.708,108.26180400304378,87.44191411605641,153.72981737560804,0.00028640416741100946,0.028216824569100622,,False,,6.983138611701358,solver_state,1.8045471912787512e-09,1.8045471912787512e-09,0.5467795822911908,1.0,,,,,,6.30467075495141,0.23918823766568548,0.1935850139662484,0.15962408327984817,0.0339609306864002,0.045603223699437104,0.052811762334314574,0.24822968788153332,0.20262646418212082,0.16866553349576982,0.033960930686351,0.0456032236994125,0.05523373540823817,0.987231851794617,0.9876497298734602,0.9851727813223341,0.9852007827183834,,,0.010132125445235512,0.5466578194515348,0.5466578194515348,0.1808621997750499,0.15617542362820924,0.9090423597991542,0.9007920322932621,0.008250327505892052,8.203705544150271e-08,0.9909241550550901,0.9909241550550901,,,,0.00015132376073371325,0.0001350804066772962,0.0001350804066772962,0.00015132376073371325,0.00015132376073371325,0.0001350804066772962,0.06791809648054686,0.000721923266804117,,,,,,,,0.01998948875081285,0.005578026926076409,0.002421973073923591,0.16759472094292038,0.11627738998891236,0.5467795822878811,0.3369430277232065,2.2701172145853604e-06,9.297062466639161,51.85883813964202,0.001348005708878506,,,1.5875157862499103,48.22310857500472,0.03292022918391372,0.001348005708878506,6.30467075495141
693168,highT_reference,single_step,44.13894822589149,0.012260818951636525,1400.0,0.71,108.45858962079932,87.64968464794777,153.86298670802557,0.0003024494447405005,0.024059479064392566,,False,,6.612675390149868,solver_state,1.7424241209501877e-11,1.7424241209501877e-11,0.5394370549358327,1.0,,,,,,7.765493090735077,0.2305998815140644,0.19119367741487964,0.15640083586200182,0.034792841552877804,0.03940620409918477,0.05940011848593567,0.24192155886775213,0.20251535476859195,0.16772251321576337,0.034792841552828586,0.039406204099160166,0.06287880635630672,0.9835524778575898,0.9840160417344596,0.9812115382633364,0.981279531633793,,,0.012726059389793579,0.5393132271103509,0.5393132271103509,0.20482799477908845,0.13588346241098193,0.9090423597991542,0.8971454116290676,0.011896948170086574,1.1829719437404919e-07,0.9869126580936062,0.9869126580936062,,,,0.00017187571457557042,0.00013057373016493005,0.00013057373016493005,0.00017187571457557042,0.00017187571457557042,0.00013057373016493005,0.08530585428109069,0.0007073456592783592,,,,,,,,0.02503077898991826,0.006521312129628958,0.003478687870371042,0.18489970035852626,0.1199487295559824,0.5394370549328383,0.3406142155111792,1.9384163390310565e-06,11.677211237408489,57.21351829588265,0.001393875390735227,,,1.7488678539154197,48.22310857500472,0.036266178303194306,0.001393875390735227,7.765493090735077
693168,highT_reference,single_step,50.75162361604136,0.014097673226678155,1400.0,0.712,108.61752006338857,87.81754015845051,153.97011193834356,0.00031619562800581935,0.021399716897986983,,False,,6.32519814588705,solver_state,2.6194380016354514e-13,2.6194380016354514e-13,0.5328395758678015,1.0,,,,,,9.089340997281305,0.223036890505673,0.18898635620987705,0.15342164495771285,0.0355647112521642,0.03405053429579593,0.06496310949432708,0.23647422508432442,0.2024236907885531,0.16685897953643813,0.03556471125211498,0.03405053429577133,0.06957835567263643,0.9799524247577688,0.980416833261932,0.9773864245464685,0.9774924961939383,,,0.015149510240888566,0.5327140449920583,0.5327140449920583,0.22556635241085787,0.11823102186040249,0.9090423597991542,0.8931964614807026,0.015845898318451512,1.575635437433058e-07,0.9825685809383486,0.9825685809383486,,,,0.00018967729662487526,0.00012651833138094406,0.00012651833138094406,0.00018967729662487526,0.00018967729662487526,0.00012651833138094406,0.10155081890376402,0.0006938718326068411,,,,,,,,0.0297082262233576,0.007384753821690661,0.0046152461783093394,0.2010673270790046,0.12346267570288721,0.5328395758650522,0.3436977484320606,1.7263509275430524e-06,13.900927680286799,62.21626738297944,0.0014378286020954882,,,1.8991162123202818,48.22310857500472,0.039381870402785325,0.0014378286020954882,9.089340997281305
693168,highT_reference,single_step,57.07682176192841,0.01585467271164678,1400.0,0.714,108.75275667726264,87.96045525560696,154.06102210674072,0.00032812439735911166,0.019549342394734874,,False,,6.095249289893933,solver_state,5.587370028968609e-15,5.587370028968609e-15,0.5268258234909471,1.0,,,,,,10.304457356763145,0.21627496896995596,0.18692484450730654,0.15063588328091393,0.03628896122639261,0.029350124462649417,0.06972503103004413,0.23169743742816346,0.20234731296553865,0.16605835173919525,0.03628896122634338,0.029350124462624805,0.075540023693282,0.9764337635446833,0.9769250441276612,0.9736562581668289,0.9738024708635711,,,0.017439362541170247,0.526698892590608,0.526698892590608,0.243793814790364,0.10262281280646646,0.9090423597991542,0.8889992436546127,0.020043116144541462,1.9929854047562945e-07,0.9779513947524185,0.9779513947524185,,,,0.00020530688196096578,0.00012281751539814587,0.00012281751539814587,0.00020530688196096578,0.00020530688196096578,0.00012281751539814587,0.11690023689251668,0.0006812728179084248,,,,,,,,0.03409710305244564,0.008185007336762131,0.005814992663237869,0.21634367059135448,0.12685932971525543,0.5268258234883962,0.3463148467963484,1.5789365037757566e-06,16.002056411491953,66.9432266876364,0.0014803450105358722,,,2.0406234809511288,48.22310857500472,0.042316298995474476,0.0014803450105358722,10.304457356763145
693168,highT_reference,single_step,63.17207105182234,0.017547797514395096,1400.0,0.716,108.87182124865132,88.08636966331285,154.14090288785263,0.0003385696133473739,0.018188261811958723,,False,,5.90720466679327,solver_state,1.5864255788502682e-16,1.5864255788502682e-16,0.5212845644197992,1.0,,,,,,11.430354501474605,0.2101596688277198,0.18498265292533483,0.14800844393110757,0.03697420899422727,0.025177015902384955,0.07384033117228028,0.22746036801871808,0.20228335211635773,0.1653091431221797,0.03697420899417804,0.025177015902360343,0.08090672046200106,0.9729726812166316,0.9734878661619442,0.969998969409062,0.9701856429412318,,,0.019621169649414023,0.5211564927151673,0.5211564927151673,0.2600011660995784,0.08865146444501742,0.9090423597991542,0.8845909196357506,0.024451440163403504,2.4313266968822377e-07,0.9731019793524189,0.9731019793524189,,,,0.00021916510203698984,0.00011940451131038409,0.00011940451131038409,0.00021916510203698984,0.00021916510203698984,0.00011940451131038409,0.13152539896103296,0.0006693898390939564,,,,,,,,0.03824963071202601,0.008933610710279217,0.007066389289720783,0.23089920615215154,0.13016653752753282,0.521284564417414,0.3485488980550533,1.470606351544428e-06,18.004044749567193,71.4471463721965,0.0015217560230919927,,,2.1750260015868066,48.22310857500472,0.045103396812419067,0.0015217560230919927,11.430354501474605
693168,highT_reference,single_step,69.0792757186156,0.019188687699615445,1400.0,0.718,108.97918706880074,88.19999978851014,154.21282406077356,0.00034777434114718263,0.017146781067493958,,False,,5.750855550190156,solver_state,5.725035013691246e-18,5.725035013691246e-18,0.5161352372706207,1.0,,,,,,12.481211955593366,0.2045792456055215,0.18314049512102432,0.14551376251789977,0.03762673260312456,0.021438750484497157,0.0774207543944786,0.22366848020463242,0.20222972972015987,0.16460299711708454,0.03762673260307533,0.021438750484472545,0.08578179679775051,0.9695932925172038,0.9700954315659521,0.9663969095205085,0.9666244954725728,,,0.021713527709798643,0.5160062500634742,0.5160062500634742,0.27454168224992404,0.07602393788828776,0.9090423597991542,0.8799982778163253,0.029044081982828818,2.8879956125029653e-07,0.968049803543538,0.968049803543538,,,,0.00023154343573023435,0.00011623090541694827,0.00011623090541694827,0.00023154343573023435,0.00023154343573023435,0.00011623090541694827,0.1455509598287691,0.0006581072774682485,,,,,,,,0.04220385349342582,0.009638957596728087,0.008361042403271913,0.2448579950418846,0.13340464462108859,0.5161352372683767,0.3504601181105348,1.3878086028106907e-06,19.92395619368179,75.76641472137464,0.0015623024728817728,,,2.303513961079674,48.22310857500472,0.0477678446941441,0.0015623024728817728,12.481211955593366
