material_id,ablation_mode,path,t_h,T_C,rho,G_nm,tau_nuc,tau_exchange,tau_transport,activity,PR_exposure,pore_D50_nm,pore_D90_nm,connected_fine
M065,PR_only_no_densification_activation,reference,22.333430211417785,1365.005812685067,0.7499999999999998,593.6841157115657,288.29162941134575,0.012972027160687424,0.00021230755829783088,4.573053965931298e-05,4.556717997581779e-06,18.68219462521447,53.888774341229976,1.1530198037050148
M065,PR_only_no_densification_activation,reference,22.414399914595915,1369.863994875755,0.7499999999999998,617.7900714827592,258.78340662038966,0.012300105322503209,0.00021261555285178612,4.8349761105989134e-05,5.16427458961203e-06,18.68219462521447,53.888774341229976,1.1530195534489545
M065,PR_only_no_densification_activation,reference,22.495668571572594,1374.7401142943556,0.7499999999999998,642.8748257231458,232.34643151632827,0.011664375131866238,0.00021296121879989995,5.111646925523404e-05,5.8513353853741795e-06,18.68219462521447,53.888774341229976,1.1530192704446298
M065,PR_only_no_densification_activation,reference,22.57725076020814,1379.6350456124885,0.7499999999999999,668.9781215755568,208.65242798830974,0.011062721750547866,0.00021334199216591068,5.403941137698243e-05,6.628230685466071e-06,18.68219462521447,53.888774341229976,1.153018950436921
M065,PR_only_no_densification_activation,reference,22.659160226548476,1384.5496135929086,0.7499999999999999,696.1413159137919,187.40968901151436,0.010493174153531279,0.00021375554098181494,5.7127878962926244e-05,7.506629434371955e-06,18.68219462521447,53.888774341229976,1.1530185886193096
M065,PR_only_no_densification_activation,reference,22.741409960499947,1389.4845976299966,0.7499999999999999,724.4074448665687,168.3587475974339,0.009953892932819789,0.0002141997424433241,6.039174531466343e-05,8.499712438776997e-06,18.68219462521447,53.888774341229976,1.1530181795625274
M065,PR_only_no_densification_activation,reference,22.82401226421907,1394.4407358531441,0.7499999999999998,753.8212920020051,151.26860395693163,0.009443159404209653,0.0002146726626705126,6.384150606086959e-05,9.622367976762006e-06,18.68219462521447,53.888774341229976,1.153017717133985
M065,PR_only_no_densification_activation,reference,22.906978814037885,1399.4187288422731,0.7499999999999999,784.4294592806674,135.93343003759583,0.008959365850228525,0.0002151725387296307,6.748832286665561e-05,1.0891412689286156e-05,18.68219462521447,53.888774341229976,1.1530171944067806
M065,PR_only_no_densification_activation,reference,22.990320716638497,1404.4192429983098,0.7499999999999999,816.2804408895943,122.16968499096858,0.008501006756699504,0.00021569776262374247,7.134407062426941e-05,1.2325841018322671e-05,18.68219462521447,53.888774341229976,1.1530166035569565
M065,PR_only_no_densification_activation,reference,23.07404856009877,1409.4429136059262,0.7499999999999998,849.4247000742798,109.8135853711576,0.008066670920758424,0.00021624686700292696,7.542138844304389e-05,1.3947106877009183e-05,18.68219462521447,53.888774341229976,1.153015935747472
M065,PR_only_no_densification_activation,reference,23.158172460353317,1414.490347621199,0.7499999999999998,883.9147490903429,98.71888236957615,0.007655034325304784,0.0002168185123808307,7.973373478836068e-05,1.5779441712387423e-05,18.68219462521447,53.888774341229976,1.1530151809971905
M065,PR_only_no_densification_activation,reference,23.242702103546957,1419.5621262128175,0.7499999999999998,919.8052324015546,88.75490547450326,0.007264853689356933,0.0002174114756745147,8.429544715466898e-05,1.7850213657703614e-05,18.68219462521447,53.888774341229976,1.1530143280329361
M065,PR_only_no_densification_activation,reference,23.32764678470043,1424.6588070820258,0.7499999999999999,957.1530132560397,79.80483786741097,0.006894960616065551,0.00021802463991005375,8.91218066966712e-05,2.01903330766825e-05,18.68219462521447,53.888774341229976,1.1530133641224454
M065,PR_only_no_densification_activation,reference,23.413015443058676,1429.7809265835206,0.7499999999999999,996.017263777818,71.76419383823675,0.006544256270576196,0.0002186569849577694,9.422910828610835e-05,2.283471048554156e-05,18.68219462521447,53.888774341229976,1.1530122748857365
M065,PR_only_no_densification_activation,reference,23.498816694449175,1434.9290016669506,0.7499999999999998,1036.4595587164251,64.53947268678198,0.006211706528828642,0.00021930757917922302,9.963473650953302e-05,2.5822773609779644e-05,18.68219462521447,53.888774341229976,1.153011044082125
M065,PR_only_no_densification_activation,reference,23.585058860940673,1440.1035316564405,0.7499999999999998,1078.5439730031421,58.04696711279033,0.005896337545983328,0.0002199755718835814,0.00010535724817568076,2.9199051203237806e-05,18.68219462521447,53.888774341229976,1.1530096533697312
M065,PR_only_no_densification_activation,reference,23.671749998060452,1445.3049998836273,0.7499999999999998,1122.3371832684015,52.21170709350344,0.005597231699676697,0.00022066018650408368,0.00011141646196001472,3.3013832239311066e-05,18.68219462521447,53.888774341229976,1.1530080820339432
M065,PR_only_no_densification_activation,reference,23.75889791980008,1450.533875188005,0.7499999999999998,1167.9085734812036,46.966522794682525,0.005313523868903761,0.00022136071441674138,0.00011783355587940702,3.73239101928372e-05,18.68219462521447,53.888774341229976,1.153006306680825
M065,PR_only_no_densification_activation,reference,23.846510221614974,1455.7906132968983,0.7499999999999998,1215.3303448779202,42.25121223288686,0.005044398014138889,0.0002220765093329435,0.00012463117336249493,4.219342338227765e-05,18.68219462521447,53.888774341229976,1.1530043008909507
M065,PR_only_no_densification_activation,reference,23.934594301601493,1461.0756580960895,0.7499999999999998,1264.6776303546467,38.011801264024605,0.004789084028463794,0.00022280698220607503,0.00013183353876167946,4.7694803753576845e-05,18.68219462521447,53.888774341229976,1.153002034828564
M065,PR_only_no_densification_activation,reference,24.02315738001651,1466.3894428009908,0.7499999999999998,1316.028613504343,34.19988506563619,0.004546854833062479,0.00022355159659931374,0.00013946658324208745,5.390984808009756e-05,18.68219462521447,53.888774341229976,1.15299947480031
M065,PR_only_no_densification_activation,reference,24.112206517287394,1471.7323910372436,0.7499999999999998,1369.4646524873592,30.772041649596805,0.00431702369355894,0.00022430986446807775,0.00014755808208184314,6.09309273504572e-05,18.68219462521447,53.888774341229976,1.1529965827570305
M065,PR_only_no_densification_activation,reference,24.2017486306458,1477.104917838748,0.7499999999999998,1425.0704089316025,27.689309122085092,0.004098941736376165,0.0002250813423158666,0.0001561378045280833,6.886235214404703e-05,18.68219462521447,53.888774341229976,1.1529933157312977
M065,PR_only_no_densification_activation,reference,24.29179050950554,1482.5074305703322,0.7499999999999998,1482.9339820665655,24.9167194275256,0.0038919956466500947,0.00022586562768701137,0.00016523767747513758,7.782191408192816e-05,18.68219462521447,53.888774341229976,1.1529896252024023
M065,PR_only_no_densification_activation,reference,24.382338829693115,1487.940329781587,0.7499999999999998,1543.1470483037363,22.422882196473434,0.0036956055312824206,0.000226662355963812,0.00017489196436698163,8.794262602181495e-05,18.68219462521447,53.888774341229976,1.1529854563794566
M065,PR_only_no_densification_activation,reference,24.473400166629382,1493.4040099977628,0.7499999999999998,1605.805006484532,20.179613084236447,0.003509222932510534,0.0002274711974391929,0.0001851374608765348,9.937468657730926e-05,18.68219462521447,53.888774341229976,1.15298074739207
M065,PR_only_no_densification_activation,reference,24.564981007551292,1498.8988604530775,0.7499999999999998,1671.00712902588,18.16160165410864,0.003332328978940976,0.0002282918546390317,0.00019601370908156848,0.00011228769782548014,18.68219462521447,53.888774341229976,1.1529754283766986
M065,PR_only_no_densification_activation,reference,24.657087762854815,1504.4252657712889,0.7499999999999998,1738.856719202918,16.346114440644453,0.0031644326623702693,0.0002291240598711264,0.0002075632320426996,0.00012687316877061164,18.68219462521447,53.888774341229976,1.152969420445246
M065,PR_only_no_densification_activation,reference,24.74972677663253,1509.9836065979518,0.7499999999999998,1809.4612748180004,14.7127293363765,0.0030050692299251943,0.0002299675729800884,0.00021983179089515208,0.00014334734130872423,18.68219462521447,53.888774341229976,1.152962634520766
M065,PR_only_no_densification_activation,reference,24.84290433647285,1515.574260188371,0.7499999999999998,1882.9326585153233,13.24309788991796,0.002853798682120116,0.00023082217928964234,0.00023286866679509972,0.00016195438014722488,18.68219462521447,53.888774341229976,1.152954970023175
M065,PR_only_no_densification_activation,reference,24.936626682581952,1521.197600954917,0.7499999999999998,1959.3872750110058,11.92073249309845,0.0027102043683671704,0.00023168768771562718,0.00024672697031592663,0.00018296997344412498,18.68219462521447,53.888774341229976,1.1529463133856996
M065,PR_only_no_densification_activation,reference,25.030900016284182,1526.8540009770509,0.7499999999999998,2038.9462555194254,10.730815777008447,0.002573891672305053,0.00023256392903467837,0.0002614639811724924,0.00020670539691742192,18.68219462521447,53.888774341229976,1.1529365363802904
M065,PR_only_no_densification_activation,reference,25.125730507951754,1532.5438304771053,0.7499999999999998,2121.735649667999,9.660029837824434,0.0024444867800463375,0.00023345075429503535,0.00027714152146569924,0.00023351210092255393,18.68219462521447,53.888774341229976,1.1529254942274763
M065,PR_only_no_densification_activation,reference,25.221124304410385,1538.267458264623,0.7499999999999998,2207.886625204475,8.696403178432245,0.002321635525094547,0.00023434803335723155,0.0002938263659886937,0.0002637868875998526,18.68219462521447,53.888774341229976,1.1529130234629708
M065,PR_only_no_densification_activation,reference,25.317087535863475,1544.0252521518084,0.7499999999999998,2297.5356758131434,7.829173485753743,0.0022050023042606225,0.00023525565355358888,0.0003115906935238771,0.0002979777537618661,18.68219462521447,53.888774341229976,1.1528989395298106
M065,PR_only_no_densification_activation,reference,25.41362632237396,1549.8175793424377,0.7499999999999998,2390.8248373692168,7.04866457027697,0.0020942690594235305,0.0002361735184564543,0.0003305125834908825,0.00033659048484255,18.68219462521447,53.888774341229976,1.1528830340608087
M065,PR_only_no_densification_activation,reference,25.513314062339827,1550.0,0.7499999999999997,2487.901912974005,7.02626418789063,0.002090884626667181,0.0002551350242940426,0.0003337814420899285,0.0003795432061068387,18.68219462521447,53.888774341229976,1.1528653407540315
M065,PR_only_no_densification_activation,reference,25.621201059552636,1550.0,0.7499999999999998,2588.9207071274204,7.027056878829262,0.002090884626667181,0.0002762746718973872,0.000336750107224293,0.00042606872911353234,18.68219462521447,53.888774341229976,1.1528461756054753
M065,PR_only_no_densification_activation,reference,25.7380272179346,1550.0,0.7499999999999997,2694.04126940883,7.027818701760935,0.002090884626667181,0.00029916588105928353,0.000339968639900656,0.0004764480314803131,18.68219462521447,53.888774341229976,1.15282542284407
M065,PR_only_no_densification_activation,reference,25.86453320693128,1550.0,0.7499999999999997,2803.4301480523186,7.02855085381697,0.002090884626667181,0.00032395378040017773,0.0003434575722276774,0.0005310002219856318,18.68219462521447,53.888774341229976,1.152802950985744
M065,PR_only_no_densification_activation,reference,26.001521065418448,1550.0,0.7499999999999998,2917.2606538181362,7.029254485873547,0.002090884626667181,0.00035079552341989894,0.0003472391429375184,0.0005900708147251339,18.68219462521447,53.888774341229976,1.1527786176625134
M065,PR_only_no_densification_activation,reference,26.14985928657091,1550.0,0.7499999999999997,3035.7131345783746,7.0299307043172155,0.002090884626667181,0.0003798612848395498,0.000351337438426012,0.0006540339109336844,18.68219462521447,53.888774341229976,1.1527522687224758
M065,PR_only_no_densification_activation,reference,26.31048832404679,1550.0,0.7499999999999996,3158.975261051926,7.030580572745062,0.002090884626667181,0.00041133533949700454,0.0003557785454704692,0.0007232945605450525,18.68219462521447,53.888774341229976,1.1527237372555426
M065,PR_only_no_densification_activation,reference,26.484426554396133,1550.0,0.7499999999999997,3287.242324141431,7.031205113600541,0.002090884626667181,0.0004454172306361342,0.0003605907165892338,0.0007982913182022634,18.68219462521447,53.888774341229976,1.1526928425388197
M065,PR_only_no_densification_activation,reference,26.672776733495002,1550.0,0.7499999999999996,3420.7175443432925,7.031805309748077,0.002090884626667181,0.0004823230349966271,0.00036580454908635436,0.0008794990096197874,18.68219462521447,53.888774341229976,1.15265938889503
M065,PR_only_no_densification_activation,reference,26.87673298793846,1550.0,0.7499999999999996,3559.612393720983,7.032382105988519,0.002090884626667181,0.0005222867327249848,0.00037145317891063213,0.0009674317254799996,18.68219462521447,53.888774341229976,1.1526231644568503
M065,PR_only_no_densification_activation,reference,27.09758838571735,1550.0,0.7499999999999997,3704.1469309517543,7.032936410517308,0.002090884626667181,0.0005655616907918308,0.0003775724905511541,0.0010626460614275488,18.68219462521447,53.888774341229976,1.1525839398294586
M065,PR_only_no_densification_activation,reference,27.33674313417637,1550.0,0.7499999999999996,3854.5501499775883,7.033469096327676,0.002090884626667181,0.0006124222693202888,0.0003842013442918105,0.0011657446242136003,18.68219462521447,53.888774341229976,1.1525414666429536
M065,PR_only_no_densification_activation,reference,27.59571345722802,1550.0,0.7499999999999996,4011.0603428127806,7.033981002560779,0.002090884626667181,0.0006631655610094408,0.000391381822255895,0.0012773798256449993,18.68219462521447,53.888774341229976,1.152495475985648
M065,PR_only_no_densification_activation,reference,27.876141208103164,1550.0,0.7499999999999997,4173.925477082954,7.0344729358048514,0.002090884626667181,0.0007181132746806806,0.0003991594947892754,0.001398257987719275,18.68219462521447,53.888774341229976,1.1524456767084992
M065,PR_only_no_densification_activation,reference,28.17980427858252,1550.0,0.7499999999999997,4343.403588893685,7.034945671344953,0.002090884626667181,0.0007776137748885146,0.0004075837088575776,0.001529143784183509,18.68219462521447,53.888774341229976,1.1523917535901735
M065,PR_only_no_densification_activation,reference,28.508627870702707,1550.0,0.7499999999999997,4519.76319165116,7.035399954365267,0.002090884626667181,0.0008420442905267922,0.00041670790027000627,0.00167086504575231,18.68219462521447,53.888774341229976,1.1523333653513823
M065,PR_only_no_densification_activation,reference,28.86469670239876,1550.0,0.7499999999999997,4703.283701482595,7.035836501105922,0.002090884626667181,0.0009118133064327758,0.00042658993169071124,0.0018243179583666744,18.68219462521447,53.888774341229976,1.1522701425062363
M065,PR_only_no_densification_activation,reference,29.250268224465984,1550.0,0.7499999999999996,4894.255879930431,7.036255999975566,0.002090884626667181,0.0009873631531516426,0.00043729245855890096,0.0019904726861810175,18.68219462521447,53.888774341229976,1.152201685037378
M065,PR_only_no_densification_activation,reference,29.66778693263571,1550.0,0.7499999999999996,5092.982294621685,7.036659112621668,0.002090884626667181,0.0010691728112803413,0.0004488833252119972,0.0021703794534400386,18.68219462521447,53.888774341229976,1.1521275598806058
M065,PR_only_no_densification_activation,reference,30.11989986550247,1550.0,0.7499999999999997,5299.777798642326,7.03704647495992,0.002090884626667181,0.001157760948170143,0.0004614359936931973,0.0023651751220605394,18.68219462521447,53.888774341229976,1.1520472982035743
M065,PR_only_no_densification_activation,reference,30.60947338655842,1550.0,0.7499999999999996,5514.970029376177,7.037418698164351,0.002090884626667181,0.0012536892062403632,0.0004750300079267949,0.002576090304576264,18.68219462521447,53.888774341229976,1.151960392461945
M065,PR_only_no_densification_activation,reference,31.139611356731802,1550.0,0.7499999999999996,5738.899927598668,7.0377763696198175,0.002090884626667181,0.001357565763750923,0.0004897514961627218,0.0028044570551467563,18.68219462521447,53.888774341229976,1.1518662932150523
M065,PR_only_no_densification_activation,reference,31.71367481264211,1550.0,0.7499999999999997,5971.922277647884,7.038120053837645,0.002090884626667181,0.0014700491906087926,0.000505693714827298,0.0030517171845846616,18.68219462521447,53.888774341229976,1.151764405681763
M065,PR_only_no_densification_activation,reference,32.33530327533062,1550.0,0.7499999999999996,6214.40626952872,7.03845029333643,0.002090884626667181,0.0015918526236538626,0.0005229576371712191,0.0033194312488301274,18.68219462521447,53.888774341229976,1.1516540860157045
M065,PR_only_no_densification_activation,reference,32.99850685587155,1550.0,0.7499999999999997,6463.067505989936,7.038763173771451,0.002090884626667181,0.0017217930786554503,0.0005413754549087522,0.0036050121319497297,18.68219462521447,53.888774341229976,1.151536399476651
M065,PR_only_no_densification_activation,reference,33.66517352253822,1550.0,0.7499999999999997,6703.658097704268,7.039043769498417,0.002090884626667181,0.0018523680678758673,0.0005598835667476845,0.003892044256351678,18.68219462521447,53.888774341229976,1.151418110376323
M065,PR_only_no_densification_activation,reference,34.33184018920488,1550.0,0.7499999999999997,6935.836477317359,7.039296063131749,0.002090884626667181,0.001982902061965612,0.0005783860247998593,0.004179036267745969,18.68219462521447,53.888774341229976,1.1512998332879367
M065,PR_only_no_densification_activation,reference,34.99850685587155,1550.0,0.7499999999999997,7160.429946657685,7.039524515203967,0.002090884626667181,0.00211340034471847,0.0005968834250519394,0.004465988174620603,18.68219462521447,53.888774341229976,1.151181568215785
M065,PR_only_no_densification_activation,reference,35.66517352253822,1550.0,0.7499999999999996,7378.138308839999,7.039732659512146,0.002090884626667181,0.00224386723886233,0.0006153762609551352,0.0047528999851441855,18.68219462521447,53.888774341229976,1.151063315164285
M065,PR_only_no_densification_activation,reference,36.33184018920488,1550.0,0.7499999999999996,7589.559814777592,7.039923336982976,0.002090884626667181,0.0023743063260432697,0.0006338649458363916,0.005039771707219839,18.68219462521447,53.888774341229976,1.1509450741379563
M065,PR_only_no_densification_activation,reference,36.99850685587155,1550.0,0.7499999999999996,7795.210687241625,7.040098861193589,0.002090884626667181,0.0025047206072261086,0.0006523498294772492,0.0053266033485275645,18.68219462521447,53.888774341229976,1.1508268451414037
M065,PR_only_no_densification_activation,reference,37.66517352253821,1550.0,0.7499999999999997,7995.540065701704,7.040261137973289,0.002090884626667181,0.002635112621894468,0.0006708312105970687,0.005613394916557999,18.68219462521447,53.888774341229976,1.150708628179303
M065,PR_only_no_densification_activation,reference,38.331840189204875,1550.0,0.7499999999999996,8190.941620586494,7.0404117534249,0.002090884626667181,0.0027654845381366367,0.0006893093464012425,0.005900146418639664,18.68219462521447,53.888774341229976,1.1505904232563915
M065,PR_only_no_densification_activation,reference,38.99850685587155,1550.0,0.7499999999999997,8381.762701982936,7.040552039773994,0.002090884626667181,0.002895838221757841,0.0007077844599876867,0.006186857861961208,18.68219462521447,53.888774341229976,1.1504722303774546
M065,PR_only_no_densification_activation,reference,39.66517352253821,1550.0,0.7499999999999997,8568.311634098976,7.040683125359573,0.002090884626667181,0.0030261752900209624,0.0007262567461650926,0.0064735292535897365,18.68219462521447,53.888774341229976,1.1503540495473237
M065,PR_only_no_densification_activation,reference,40.331840189204875,1550.0,0.7499999999999996,8750.863595308067,7.040805973092825,0.002090884626667181,0.0031564971539456777,0.0007447263760759747,0.00676016060048607,18.68219462521447,53.888774341229976,1.1502358807708655
M065,PR_only_no_densification_activation,reference,40.99850685587155,1550.0,0.7499999999999996,8929.66540533481,7.0409214104018,0.002090884626667181,0.003286805051971191,0.0007631935009084391,0.007046751909517548,18.68219462521447,53.888774341229976,1.1501177240529792
M065,PR_only_no_densification_activation,reference,41.66517352253821,1550.0,0.7499999999999996,9104.939458131006,7.041030152805178,0.002090884626667181,0.0034171000770165257,0.0007816582549045744,0.007333303187468851,18.68219462521447,53.888774341229976,1.149999579398591
M065,PR_only_no_densification_activation,reference,42.331840189204875,1550.0,0.7499999999999996,9276.886979773006,7.0411328226568095,0.002090884626667181,0.003547383198434367,0.0008001207578201553,0.0076198144410512154,18.68219462521447,53.888774341229976,1.1498814468126513
M065,PR_only_no_densification_activation,reference,42.99850685587155,1550.0,0.7499999999999996,9445.690747838247,7.041229964189647,0.002090884626667181,0.003677655279973238,0.0008185811169517456,0.007906285676910325,18.68219462521447,53.888774341229976,1.1497633263001295
M065,PR_only_no_densification_activation,reference,43.66517352253821,1550.0,0.7499999999999997,9611.51737725747,7.041322055691827,0.002090884626667181,0.003807917094588737,0.0008370394288197844,0.00819271690163312,18.68219462521447,53.888774341229976,1.1496452178660141
M065,PR_only_no_densification_activation,reference,44.331840189204875,1550.0,0.7499999999999997,9774.519254263772,7.041409519440658,0.002090884626667181,0.003938169336744886,0.0008554957805754807,0.008479108121753686,18.68219462521447,53.888774341229976,1.1495271215153071
M065,PR_only_no_densification_activation,reference,44.99850685587155,1550.0,0.7499999999999997,9934.836182492407,7.0414927298658405,0.002090884626667181,0.004068412632699458,0.0008739502511844453,0.008765459343758403,18.68219462521447,53.888774341229976,1.1494090372530248
M065,PR_only_no_densification_activation,fast,0.0,25.0,0.75,100.00000000000001,172823517.61956906,1036941105717.4144,103694.11057174146,0.9998333611231434,0.0,18.68219462521447,53.888774341229976,1.1530216806427607
M065,PR_only_no_densification_activation,fast,0.3334193440402053,1550.0,0.75,102.3639592107418,6.568256967940373,0.002090884626667181,4.3191443979768456e-07,0.00031829614665123063,3.7177390304916947e-08,18.68219462521447,53.888774341229976,1.1530216653291896
M065,PR_only_no_densification_activation,fast,0.33360198439737127,1550.0,0.75,106.52034643417434,6.586298887813802,0.002090884626667181,4.6770144739251845e-07,0.000317429941440373,1.159536223629637e-07,18.68219462521447,53.888774341229976,1.1530216328808265
M065,PR_only_no_densification_activation,fast,0.33379975773284687,1550.0,0.75,110.84549964599101,6.603683510974719,0.002090884626667181,5.064536485409471e-07,0.0003166004157460917,2.0125713643560655e-07,18.68219462521447,53.888774341229976,1.1530215977438396
M065,PR_only_no_densification_activation,fast,0.3340139179153609,1550.0,0.75,115.34627142207182,6.620433025904043,0.002090884626667181,5.484167294123716e-07,0.00031580601270123483,2.9362876656165737e-07,18.68219462521447,53.888774341229976,1.1530215596954565
M065,PR_only_no_densification_activation,fast,0.33424582270507486,1550.0,0.75,120.02979258035633,6.636569007408742,0.002090884626667181,5.938567329228067e-07,0.00031504525466315354,3.9365415863183425e-07,18.68219462521447,53.888774341229976,1.153021518494446
M065,PR_only_no_densification_activation,fast,0.33449694236168387,1550.0,0.75,124.90348347858706,6.652112422651313,0.002090884626667181,6.430617454278452e-07,0.00031431673931572656,5.019674833429392e-07,18.68219462521447,53.888774341229976,1.15302147387959
M065,PR_only_no_densification_activation,fast,0.33476886896575797,1550.0,0.75,129.97506577078644,6.667083638165452,0.002090884626667181,6.963437231694397e-07,0.0003136191360498348,6.192554567925653e-07,18.68219462521447,53.888774341229976,1.1530214255680258
M065,PR_only_no_densification_activation,fast,0.3350633265124182,1550.0,0.75,135.2525746410941,6.681502427742296,0.002090884626667181,7.540404700560511e-07,0.00031295118260539565,7.462616942039101e-07,18.68219462521447,53.888774341229976,1.1530213732534542
M065,PR_only_no_densification_activation,fast,0.33538218184134205,1550.0,0.7499999999999999,140.74437153434684,6.695387981079442,0.002090884626667181,8.165177793151446e-07,0.0003123116819597354,8.837914243821698e-07,18.68219462521447,53.888774341229976,1.1530213166041972
M065,PR_only_no_densification_activation,fast,0.3357274564723925,1550.0,0.75,146.4591574035712,6.708758913094749,0.002090884626667181,8.841717525959533e-07,0.0003116994994485077,1.0327165947908502e-06,18.68219462521447,53.888774341229976,1.153021255261093
M065,PR_only_no_densification_activation,fast,0.3361013394219088,1550.0,0.75,152.40598649537736,6.72163327381301,0.002090884626667181,9.5743131122546e-07,0.00031111356010684124,1.1939813996126578e-06,18.68219462521447,53.888774341229976,1.153021188835224
M065,PR_only_no_densification_activation,fast,0.3365062010809125,1550.0,0.75,158.59428069509553,6.734028558741958,0.002090884626667181,1.0367609155387745e-06,0.00031055284621965237,1.3686082658411216e-06,18.68219462521447,53.888774341229976,1.1530211169054463
M065,PR_only_no_densification_activation,fast,0.33694460824321637,1550.0,0.7499999999999999,165.03384445438203,6.745961719660723,0.002090884626667181,1.12266350952427e-06,0.00031001639507129066,1.5577043353527362e-06,18.68219462521447,53.888774341229976,1.1530210390157214
M065,PR_only_no_densification_activation,fast,0.33741934037871246,1550.0,0.75,171.7348803249462,6.757449175750319,0.002090884626667181,1.2156837094523094e-06,0.00030950329688582976,1.7624684840536139e-06,18.68219462521447,53.888774341229976,1.1530209546722248
M065,PR_only_no_densification_activation,fast,0.3379334072550116,1550.0,0.7499999999999999,178.70800512300912,6.768506825001854,0.002090884626667181,1.3164112567032523e-06,0.00030901269295039666,1.98419892259932e-06,18.68219462521447,53.888774341229976,1.1530208633402164
M065,PR_only_no_densification_activation,fast,0.3384900680191534,1550.0,0.75,185.96426675010383,6.7791500558430196,0.002090884626667181,1.4254847566854046e-06,0.0003085437739149999,2.2243014268732985e-06,18.68219462521447,53.888774341229976,1.1530207644406476
M065,PR_only_no_densification_activation,fast,0.33909285186036425,1550.0,0.75,193.51516169686775,6.789393758930255,0.002090884626667181,1.5435957275474027e-06,0.00030809577826322354,2.484298250401475e-06,18.68219462521447,53.888774341229976,1.153020657346494
M065,PR_only_no_densification_activation,fast,0.33974558038486374,1550.0,0.75,201.37265325755897,6.79925233905717,0.002090884626667181,1.67149298435356e-06,0.0003076679909491831,2.7658377752034986e-06,18.68219462521447,53.888774341229976,1.1530205413787762
M065,PR_only_no_densification_activation,fast,0.3404523918445729,1550.0,0.75,209.54919048415542,6.808739727136046,0.002090884626667181,1.8099873865175441e-06,0.00030725974219696973,3.0707049622621094e-06,18.68219462521447,53.888774341229976,1.1530204158022581
M065,PR_only_no_densification_activation,fast,0.34121776737333354,1550.0,0.75,218.05772791006595,6.817869392211347,0.002090884626667181,1.959956978592766e-06,0.00030687040645980114,3.400832667860882e-06,18.68219462521447,53.888774341229976,1.1530202798207834
M065,PR_only_no_densification_activation,fast,0.3420465593969757,1550.0,0.75,226.91174607470353,6.826654353470659,0.002090884626667181,2.1223525570117275e-06,0.00030649940153684404,3.7583138975292846e-06,18.68219462521447,53.888774341229976,1.1530201325722305
M065,PR_only_no_densification_activation,fast,0.34294402239734767,1550.0,0.7499999999999999,236.12527288143826,6.8351071922201925,0.002090884626667181,2.2982036980670515e-06,0.00030614618784662577,4.145415075277339e-06,18.68219462521447,53.888774341229976,1.1530199731230448
M065,PR_only_no_densification_activation,fast,0.3439158462253536,1550.0,0.75,245.712905822769,6.843240063795678,0.002090884626667181,2.48862528535116e-06,0.00030581026785678347,4.564590412237839e-06,18.68219462521447,53.888774341229976,1.1530198004623196
M065,PR_only_no_densification_activation,fast,0.34496819217419894,1550.0,0.7499999999999999,255.68983510792572,6.85106470938379,0.002090884626667181,2.694824578038097e-06,0.00030549118567070274,5.018497465802845e-06,18.68219462521447,53.888774341229976,1.153019613495391
M065,PR_only_no_densification_activation,fast,0.34610773204154666,1550.0,0.75,266.0718677295463,6.858592467730568,0.002090884626667181,2.918108864819915e-06,0.00030518852677251967,5.510013987887195e-06,18.68219462521447,53.888774341229976,1.153019411036892
M065,PR_only_no_densification_activation,fast,0.3473416904282347,1550.0,0.75,276.87545250755545,6.865834286716779,0.002090884626667181,3.1598937520229895e-06,0.0003049019179327953,6.0422561691228124e-06,18.68219462521447,53.888774341229976,1.1530191918032442
M065,PR_only_no_densification_activation,fast,0.3486778905417259,1550.0,0.7499999999999999,288.1177061499268,6.872800734782704,0.002090884626667181,3.421712138450368e-06,0.0003046310272780521,6.618598394635443e-06,18.68219462521447,53.888774341229976,1.1530189544045142
M065,PR_only_no_densification_activation,fast,0.35012480379468086,1550.0,0.7499999999999999,299.8164403716155,6.879502012186448,0.002090884626667181,3.705223933849979e-06,0.00030437556452829614,7.242694636636129e-06,18.68219462521447,53.888774341229976,1.153018697335605
M065,PR_only_no_densification_activation,fast,0.3516916035131052,1550.0,0.75,311.990190114629,6.885947962082874,0.002090884626667181,4.012226582623104e-06,0.0003041352814075502,7.91850161943393e-06,18.68219462521447,53.888774341229976,1.1530184189667125
M065,PR_only_no_densification_activation,fast,0.35338822309457724,1550.0,0.75,324.6582429139453,6.892148081411037,0.002090884626667181,4.3446664594926645e-06,0.0003039099722334388,8.650303903709767e-06,18.68219462521447,53.888774341229976,1.1530181175329965
M065,PR_only_no_densification_activation,fast,0.35522541898527416,1550.0,0.75,337.8406694558056,6.898111531580672,0.002090884626667181,4.7046512093790426e-06,0.0003036994746928436,9.442741049055e-06,18.68219462521447,53.888774341229976,1.1530177911233872
M065,PR_only_no_densification_activation,fast,0.35721483887506766,1550.0,0.75,351.5583553767959,6.903847148949318,0.002090884626667181,5.094463109717353e-06,0.00030350367081172886,1.0300837026949393e-05,18.68219462521447,53.888774341229976,1.153017437668472
M065,PR_only_no_densification_activation,fast,0.35936909554304036,1550.0,0.7499999999999999,365.83303435409874,6.9093634550833976,0.002090884626667181,5.516573539932315e-06,0.0003033224881283445,1.123003207061487e-05,18.68219462521447,53.888774341229976,1.1530170549273768
