config_id,law,m,prefactor_factor,T1_C,rho_switch,switch_density,T2_C,hold_h,classification,first_step_attained,rho1,G1_um,final_rho,final_G_um,strict_success,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,map_resolution_C
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.75,0.75,1225,40,UNATTAINABLE_FIRST_STEP,False,0.7523583304076626,0.06455278262858749,0.66,0.05,False,0.0003409893301152236,0.07567098454139663,0.07907253605800235,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.75,0.75,1250,40,UNATTAINABLE_FIRST_STEP,False,0.7523583304076626,0.06455278262858749,0.66,0.05,False,0.0003409893301152236,0.07567098454139663,0.07907253605800235,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.75,0.75,1275,40,UNATTAINABLE_FIRST_STEP,False,0.7523583304076626,0.06455278262858749,0.66,0.05,False,0.0003409893301152236,0.07567098454139663,0.07907253605800235,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.75,0.75,1300,40,UNATTAINABLE_FIRST_STEP,False,0.7523583304076626,0.06455278262858749,0.66,0.05,False,0.0003409893301152236,0.07567098454139663,0.07907253605800235,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,900,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,925,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,950,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,975,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1000,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1025,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1050,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1075,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1100,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1125,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1150,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1175,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1200,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1225,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1250,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1275,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1300,20,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,900,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,925,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,950,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,975,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1000,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1025,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1050,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1075,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1100,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1125,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1150,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1175,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1200,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1225,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1250,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1275,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.8,0.8,1300,40,UNATTAINABLE_FIRST_STEP,False,0.800143987972633,0.07644242092930935,0.66,0.05,False,0.0011004576563730024,0.0963239626527648,0.10536093342731732,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,900,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,925,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,950,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,975,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1000,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1025,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1050,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1075,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1100,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1125,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1150,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1175,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1200,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1225,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1250,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1275,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1300,20,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,900,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,925,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,950,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,975,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1000,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1025,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1050,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1075,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1100,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1125,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1150,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1175,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1200,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1225,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1250,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1275,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.85,0.85,1300,40,UNATTAINABLE_FIRST_STEP,False,0.850100573938327,0.1093597492966418,0.66,0.05,False,0.0024878635918681004,0.12417665156941803,0.14592850727517595,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,900,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,925,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,950,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,975,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1000,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1025,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1050,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1075,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1100,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1125,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1150,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1175,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1200,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1225,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1250,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1275,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1300,20,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,900,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,925,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,950,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,975,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1000,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1025,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1050,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1075,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1100,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1125,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1150,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1175,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1200,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1225,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1250,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1275,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.88,0.88,1300,40,UNATTAINABLE_FIRST_STEP,False,0.88001623955737,0.16942461695246874,0.66,0.05,False,0.0033734448674488096,0.1542639762957257,0.19887196213505345,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.9,0.9,900,20,UNATTAINABLE_FIRST_STEP,False,0.9001644997086161,0.2704413985949,0.66,0.05,False,0.004008934896129743,0.18784467054373932,0.27183355195462167,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.9,0.9,925,20,UNATTAINABLE_FIRST_STEP,False,0.9001644997086161,0.2704413985949,0.66,0.05,False,0.004008934896129743,0.18784467054373932,0.27183355195462167,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.9,0.9,950,20,UNATTAINABLE_FIRST_STEP,False,0.9001644997086161,0.2704413985949,0.66,0.05,False,0.004008934896129743,0.18784467054373932,0.27183355195462167,25
resolved_proxy_current__m3__x1,resolved_proxy_current,3,1.0,1500,0.9,0.9,975,20,UNATTAINABLE_FIRST_STEP,False,0.9001644997086161,0.2704413985949,0.66,0.05,False,0.004008934896129743,0.18784467054373932,0.27183355195462167,25
