config_id,law,m,prefactor_factor,state_kind,T2_C,hold_h,initial_rho,initial_G_nm,initial_closed_fraction,initial_A_closed,initial_PR_memory,final_rho,final_G_um,Delta_rho_open,Delta_rho_closed,classification,strict_success,candidate_state_injected,diagnostic_only,inventory_bounded_integral
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1050,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8777673349695172,0.151649874585525,0.0102465870677268,1.6542662410932132e-06,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1075,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8850849788080881,0.1655051868473629,0.0174137349998355,3.514817092178074e-06,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1100,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8929933471087754,0.1891275346088878,0.0252963375066504,7.1964844727780515e-06,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1125,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9014622730110348,0.2274484605044778,0.0340303816171885,1.4206351514093258e-05,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1150,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9098026460797768,0.2869501614201371,0.0425712853101819,2.7244137448014672e-05,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1175,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9175721529496702,0.3763503040379206,0.0505394669383768,5.113475891285752e-05,MIXED_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1200,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.92455037387878,0.5076079552374545,0.0578854043115718,9.443859496551744e-05,MIXED_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1225,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9306882077521,0.697284414621077,0.0648027130966936,0.0001718139933111,MIXED_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1250,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9359405534171166,0.964572043546426,0.0721627903675901,0.0003066985778919,MIXED_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1275,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.94025464213208,1.3295138444316883,0.0810022058556384,0.0005351203744399,MIXED_FAILURE,False,False,False,True
renewal_limited_closed_shrinkage__m3__x1,renewal_limited_closed_shrinkage,3,1.0,naturally_prepared_resolved,1300,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9437649464617944,1.809619169735661,0.0949070745837882,0.0009147313002267,MIXED_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,900,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8674424898460427,0.1367544494588691,7.905633812141495e-05,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,925,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8675673805952552,0.1369361206126289,0.0002022774670081,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,950,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8678650761358593,0.1373497490527493,0.0004959788000836,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,975,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8685407722055656,0.1382582128761878,0.0011625309086949,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1000,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8699840805922576,0.1401806758150237,0.0025859099666761,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1025,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8728196265177913,0.1440857458912192,0.0053804054937073,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1050,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8777657346612414,0.1516498425614411,0.0102466593670776,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1075,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8850816388094872,0.1655050536276964,0.017413947630954,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1100,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.8929865846439361,0.1891270431457103,0.0252968468180962,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1125,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9014489759820078,0.2274468110482665,0.0340314312525181,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1150,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9097770867502212,0.2869450644641364,0.0425732177784192,0.0,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1175,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9175238628664644,0.3763356319316974,0.0505427363286103,0.0,MIXED_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1200,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9244603993667326,0.5075681759830298,0.0578905784204773,0.0,MIXED_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1225,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9305230074034768,0.697182107312393,0.0648104936098286,0.0,MIXED_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1250,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9356439734026656,0.9643478681386224,0.0721747577186873,0.0,MIXED_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1275,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.939733571092842,1.329010708432632,0.0810191153561748,0.0,MIXED_FAILURE,False,False,False,True
surface_diffusion_accommodation_only__m4__x1,surface_diffusion_accommodation_only,4,1.0,naturally_prepared_resolved,1300,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9428687677573032,1.8085278533918945,0.0949300776961723,0.0,MIXED_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,900,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.95375231654652,0.1369190423607653,3.7707990442899886e-05,0.0300376974889202,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,925,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9537498149913604,0.1373350855709221,9.670144614939208e-05,0.0302478275750005,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,950,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9538325150225624,0.1382811302800095,0.0002377422637525,0.034408666074373,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,975,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9540259378699196,0.1403543683964714,0.0005608979241066,0.0389622501578318,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1000,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9544521104020404,0.1447240302328927,0.0012655475437104,0.0422493774503538,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1025,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9553345025138228,0.1535409020091777,0.0027090774960426,0.0439153545974621,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1050,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9570062970587816,0.1704584402453404,0.0054272431138297,0.0447714043646767,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1075,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9598117193780438,0.201160519234321,0.0099984703741827,0.0450598750215321,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1100,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9637316314724916,0.2537999022632424,0.0161689194273052,0.1326376357891026,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1125,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9681272159161666,0.3401410651394665,0.023372437000263,0.1326376357891026,MIXED_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1150,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9736267291497456,0.4779002720271911,0.0310318059281702,0.1326376357891026,MIXED_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1175,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.978958293803148,0.6933465732748629,0.0387275957281251,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1200,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9834416949121626,1.021572263681588,0.0462000301502628,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1225,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9874184885783744,1.4988084137395106,0.0533503198842673,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1250,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9902461297331844,2.142917495269966,0.0608391161624912,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1275,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9923213770088072,2.9203764734768893,0.0704491835488737,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p03,GB_diffusion_closed_shrinkage,3,0.03,naturally_prepared_resolved,1300,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9940385846712556,3.8035369159357746,0.0852969862186776,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,900,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9537141405064508,0.1369192316534749,3.774490579796384e-05,0.0304503326590846,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,925,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9537495229450887,0.1373351957839623,9.667444047452344e-05,0.0352782118549407,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,950,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9538330150465008,0.1382812015209704,0.0002377181562689,0.0398606578301695,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,975,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9540260138646875,0.1403543928914222,0.0005608888160068,0.0428573858065602,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1000,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9544521104020404,0.1447240302328927,0.0012655475437104,0.0444273604462401,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1025,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9553345025138228,0.1535409020091777,0.0027090774960426,0.0450598750215321,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1050,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9570062970587816,0.1704584402453404,0.0054272431138297,0.0450598750215321,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1075,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9598117193780438,0.201160519234321,0.0099984703741827,0.0450598750215321,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1100,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9637316314724916,0.2537999022632424,0.0161689194273052,0.1326376357891026,DENSIFICATION_EXHAUSTION_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1125,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9681272159161666,0.3401410651394665,0.023372437000263,0.1326376357891026,MIXED_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1150,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9736267291497456,0.4779002720271911,0.0310318059281702,0.1326376357891026,MIXED_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1175,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.978958293803148,0.6933465732748629,0.0387275957281251,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1200,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9834416949121626,1.021572263681588,0.0462000301502628,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
GB_diffusion_closed_shrinkage__m3__x0p1,GB_diffusion_closed_shrinkage,3,0.1,naturally_prepared_resolved,1225,40,0.8673623642108974,136.62678384132076,0.0037746848776247,0.0368880079875577,0.1707121061213127,0.9874184885783744,1.4988084137395106,0.0533503198842673,0.1326376357891026,GRAIN_GROWTH_FAILURE,False,False,False,True
