figure_id,panel_id,candidate_id,evidence_level,model_layer,source_file,source_table,source_branch_or_commit,units_reference,human_readable_label_reference,derivation_notes,T1_C,T2_C,rho_switch,G0_nm,rho1,G1_nm,first_step_growth_fraction,closed_fraction_at_switch,accommodation_at_switch,candidate_parameters_frozen,target_density,time_budget_h,growth_tolerance,classification,rho_final,G_final_nm,growth_fraction,target_attained,numerical_censor,closed_fraction_final,closed_shrinkage_contribution,open_shrinkage_contribution,map_type,rho_target,rho2,G2_nm,success_flag,lower_boundary_region_flag,upper_boundary_region_flag,unattainable_flag,censored_flag,practical_T2_less_than_T1
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,800,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.7620221624343515,110.15319329067944,1.701504656281827e-06,False,False,0.4116755759048567,0.0120211224514548,7.569828657025022e-07,switch_density_T2,0.98,0.7620221624343515,110.15319329067944,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,810,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.7661530547869055,110.15331881061752,2.8410099934816913e-06,False,False,0.4138108232692329,0.0161515340235413,1.2377633334290282e-06,switch_density_T2,0.98,0.7661530547869055,110.15331881061752,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,820,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.7716595305692509,110.15352242676896,4.689494742970979e-06,False,False,0.415460678457886,0.0216572415132902,2.006055929494596e-06,switch_density_T2,0.98,0.7716595305692509,110.15352242676896,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,830,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.7790027290001592,110.15384833812432,7.648209784827387e-06,False,False,0.4156986253788488,0.0289992219917555,3.224008372865885e-06,switch_density_T2,0.98,0.7790027290001592,110.15384833812432,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,840,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.7888047375104053,110.15436234880974,1.2314543502922604e-05,False,False,0.4128017848050171,0.0387993131213716,5.14138900257724e-06,switch_density_T2,0.98,0.7888047375104053,110.15436234880974,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,850,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.8019079387615818,110.15515959775016,1.9552193843530578e-05,False,False,0.403568750298911,0.0518995113898894,8.14437166137741e-06,switch_density_T2,0.98,0.8019079387615818,110.15515959775016,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,860,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.819463494400362,110.15637254390614,3.0563660543547755e-05,False,False,0.3817751342415429,0.069450371775298,1.2839625032883494e-05,switch_density_T2,0.98,0.819463494400362,110.15637254390614,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,870,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.8430929766503763,110.15817645659996,4.6940087856217616e-05,False,False,0.333837299794942,0.0930724732042708,2.02204460743717e-05,switch_density_T2,0.98,0.8430929766503763,110.15817645659996,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,880,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.8753799539206863,110.16078606244876,7.063082446645552e-05,False,False,0.2216539001187362,0.125347585985059,3.208493559636455e-05,switch_density_T2,0.98,0.8753799539206863,110.16078606244876,False,True,False,False,False,True
Figure 5,switch_density_T2,693168,exact,candidate_693168_audit,results/publication_style_sintering_figures_693168/source_tables/chen_map_switch_density_T2_classification.csv,filled exact publication map,codex/figure-source-data-package@579367dddf34,results/figure_source_data_package/all_columns_dictionary.csv,results/figure_source_data_package/all_columns_dictionary.csv,Complete grid including all saved failure/success/censored/ineligible rows; no sparse filtering.,1400,890,0.75,100,0.750000283000031,110.15300586482704,0.0699159892208973,0.4006236824690816,0.8690055618003684,True,0.98,500.0,0.2,DENSIFICATION_EXHAUSTION_FAILURE,0.9109334158195944,110.16442531363568,0.0001036689713456,False,False,0.0002202898289632,0.1598738192065987,5.2513712270804413e-05,switch_density_T2,0.98,0.9109334158195944,110.16442531363568,False,True,False,False,False,True
