material_id,topology_id,G0_nm,T1_C,heating_rate_T1,rho_switch,growth_tolerance,boundary_status,lower_bracketed,upper_bracketed,T_first_success_C,T_last_success_C,window_width_C,rejection_reason
E0142,C06,600,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C06,600,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C06,600,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C06,600,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C06,600,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C06,600,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C06,600,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,75,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,225,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C07,600,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,75,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,225,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C08,600,1300,20,0.8,0.05,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1300,20,0.8,0.1,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1300,20,0.88,0.05,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1300,20,0.88,0.1,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1500,20,0.8,0.05,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1500,20,0.8,0.1,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1500,20,0.88,0.05,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C08,600,1500,20,0.88,0.1,ISOLATED_SUCCESS_NOT_WINDOW,True,True,1100,1100,0,missing_complete_practical_boundaries
E0142,C09,75,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,75,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,225,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C09,600,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,75,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,225,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1300,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1300,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1300,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1300,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1500,20,0.8,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1500,20,0.8,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1500,20,0.88,0.05,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
E0142,C10,600,1500,20,0.88,0.1,NO_COMPLETE_WINDOW,False,False,nan,nan,nan,missing_complete_practical_boundaries
