figure_id,filename_pdf,filename_png,short_title,source_table_or_script,purpose,manuscript_location
6,Figure6_dynamic_Chen_classification.pdf,Figure6_dynamic_Chen_classification.png,Dynamic Chen classification,dynamic_Chen_classification_points.csv,Full exact-state classifications,Results
