candidate_id,family,generation,persistence_h,migration_coupling,q_TJ,partition,material_id,G0_nm,T1_C,rho_switch,topology_divergence_score,persistence_score,migration_factor_projection,rho_dot_invariant,rejection_reason
A_PR_017,PR_topology_generator,0.3,0.5,3,0,0.5,E0142,300,1500,0.8,0.024167397852467923,0.00044264133194617234,0.998673837047768,True,no_first_step_topology_divergence
A_PR_017,PR_topology_generator,0.3,0.5,3,0,0.5,E0142,300,1500,0.88,0.04107184167242421,0.0007522570205673859,0.997748310486033,True,no_first_step_topology_divergence
A_PR_017,PR_topology_generator,0.3,0.5,3,0,0.5,E0142,600,1500,0.8,0.014444862876426726,0.00026456689224191397,0.9992069287844347,True,no_first_step_topology_divergence
A_PR_017,PR_topology_generator,0.3,0.5,3,0,0.5,E0142,600,1500,0.88,0.02634166650074388,0.000482464451355091,0.9985546985656254,True,no_first_step_topology_divergence
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0021,100,1500,0.8,0.9900430363826669,0.01813327073869084,0.948406845690025,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0021,100,1500,0.88,1.5563443875634944,0.028505441789121115,0.9212205994797704,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0021,300,1500,0.8,0.9297012124542169,0.017028071681729772,0.9513985517868394,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0021,300,1500,0.88,1.5135721391906063,0.02772204073346405,0.9232194208295171,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0021,600,1500,0.8,0.8171943051716495,0.01496743579545397,0.9570272674594077,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0021,600,1500,0.88,1.4107030696208689,0.025837928002404666,0.9280623736255655,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0142,100,1500,0.8,0.12105632463797775,0.0022172239272665747,0.9933922805988827,True,no_first_step_topology_divergence
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0142,100,1500,0.88,0.183381627174113,0.0033587516621495363,0.9900242630824108,True,divergence_decays_before_second_step
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0142,300,1500,0.8,0.08055799284155975,0.0014754711064872412,0.9955930934702989,True,no_first_step_topology_divergence
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0142,300,1500,0.88,0.1369061389080807,0.0025075234018912865,0.9925335963400421,True,no_first_step_topology_divergence
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0142,600,1500,0.8,0.048149542921422414,0.0008818896408063798,0.9973613121719633,True,no_first_step_topology_divergence
A_PR_018,PR_topology_generator,1,0.5,3,0,0.5,E0142,600,1500,0.88,0.08780555500247961,0.0016082148378503034,0.9951985209161678,True,no_first_step_topology_divergence
