mode,state_kind,T2_C,hold_h,initial_rho,initial_G_nm,closed_fraction_at_switch,A_closed_at_switch,PR_memory_at_switch,final_rho,final_G_um,Delta_rho_open,Delta_rho_closed,PR_topology_transfer,closed_inventory_formed,final_A_closed,classification,strict_success,candidate_state_injected,diagnostic_only
mechanistic_GB_diffusion,candidate_like_injected,950,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999669602012938,0.11785982027224721,6.9629282674686074e-06,0.12,6.766748281760366e-09,0.007709763703567583,0.9949985421724038,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,975,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999669905151379,0.11893701213940573,1.6554548294644307e-05,0.12,2.0363485355462698e-08,0.0077097635387835765,0.9950080493986568,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1000,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999670540096389,0.12121530223457166,3.8031891116539705e-05,0.12,5.863595470550017e-08,0.007709763169044061,0.9950267996856829,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1025,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999671881106129,0.12585055457771974,8.444515227131818e-05,0.12,1.6181068110625674e-07,0.007709762365647263,0.9950667073043008,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1050,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999674538531915,0.134875512795164,0.00017756951660559587,0.12,4.2829823145433215e-07,0.007709760801149844,0.9951466855630179,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1075,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999679366102796,0.15157889989107698,0.0003499135360746516,0.12,1.0873942956142e-06,0.007709757920702973,0.9952941861016227,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1100,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999687389165232,0.18089605160857047,0.0006609018158258233,0.12,2.64298826373285e-06,0.007709752561808215,0.995546709696484,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1125,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.999966504665194,0.22987374811259637,0.0012045674104796736,0.12,6.0646287537844016e-06,0.007709742809264541,0.9957832093638613,SUCCESS,True,True,True
mechanistic_GB_diffusion,candidate_like_injected,1150,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999695267943832,0.30795469106299816,0.0020498636970398827,0.12,1.311171470253544e-05,0.0077097254274036625,0.99478128462078,GRAIN_GROWTH_FAILURE,False,True,True
mechanistic_GB_diffusion,candidate_like_injected,1175,40,0.88,117.0,0.6490000000000001,0.152,1.0,0.9999707546244744,0.4325892637450271,0.0029794329979812655,0.12,2.700444790658143e-05,0.007709695054713729,0.994763495270317,GRAIN_GROWTH_FAILURE,False,True,True
