candidate_id,highT_G_mean_range_nm,two_step_G_mean_range_nm,highT_to_two_step_ratio,reduction_TS,G1_nm,first_step_growth_fraction,final_density_range,highT_path_attained,two_step_path_attained,closed_fraction_switch,closed_fraction_target,pore_store_saturation_flag,timestep_stability_flag,timestep_stability_status,ablation_causality_flag,plausible_large_separation_flag,artifact_flag
693168,858.4-1122.8,117.7-118.4,8.42294459647496,0.8812766736684337,117.0666684907314,0.1370683844683875,0.98035-0.98185,True,True,0.6494149879062678,0.9999913991449448,False,True,"stable at 30, 15, and 5 min maximum steps",True,True,False
822940,163.6-195.4,118.3-128.6,1.469371980547772,0.3190687505790738,112.93125723883682,0.1347626924598917,0.98001-0.98103,True,True,0.0218863861583767,0.0001783153370509,False,,not independently timestep-swept,True,False,False
581668,184.7-195.0,124.9-126.4,1.5118115240157133,0.3389414747772701,119.44922480093048,0.081605332303134,0.98100-0.98146,True,True,0.4603007828266633,1.0,True,,not independently timestep-swept,True,False,False
295003,181.9-200.3,108.8-111.1,1.7324803556217256,0.4229626165997483,105.08767268026187,0.0498787141866452,0.98041-0.98170,True,True,0.6214173509656965,0.9999999999999992,True,,not independently timestep-swept,True,False,False
366094,161.0-199.0,131.6-135.0,1.3003543160267528,0.2309788280970066,128.06165749645697,0.1963954943522623,0.98000-0.98015,True,True,0.147090077345526,0.221217012773066,False,,not independently timestep-swept,True,False,False
85161,218.2-235.4,134.1-142.7,1.6523170634935331,0.3954750022362947,113.50364549943758,0.0652092880135888,0.98000-0.98019,True,True,0.9416338408109493,0.9999999999999992,True,,not independently timestep-swept,True,False,False
